@relation complete_nonan

@attribute dataset_id numeric
@attribute AutoCorrelation numeric
@attribute CardinalityAtFour numeric
@attribute CardinalityAtThree numeric
@attribute CardinalityAtTwo numeric
@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute Dimensionality numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute MajorityClassPercentage numeric
@attribute MajorityClassSize numeric
@attribute MaxCardinalityOfNominalAttributes numeric
@attribute MaxCardinalityOfNumericAttributes numeric
@attribute MaxKurtosisOfNumericAtts numeric
@attribute MaxMeansOfNumericAtts numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MaxSkewnessOfNumericAtts numeric
@attribute MaxStdDevOfNumericAtts numeric
@attribute MeanCardinalityOfNominalAttributes numeric
@attribute MeanCardinalityOfNumericAttributes numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MinCardinalityOfNominalAttributes numeric
@attribute MinCardinalityOfNumericAttributes numeric
@attribute MinKurtosisOfNumericAtts numeric
@attribute MinMeansOfNumericAtts numeric
@attribute MinNominalAttDistinctValues numeric
@attribute MinSkewnessOfNumericAtts numeric
@attribute MinStdDevOfNumericAtts numeric
@attribute MinorityClassPercentage numeric
@attribute MinorityClassSize numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute NumberOfBinaryFeatures numeric
@attribute NumberOfClasses numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute NumberOfSymbolicFeatures numeric
@attribute PercentageOfBinaryFeatures numeric
@attribute PercentageOfInstancesWithMissingValues numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNumericFeatures numeric
@attribute PercentageOfSymbolicFeatures numeric
@attribute Quartile1KurtosisOfNumericAtts numeric
@attribute Quartile1MeansOfNumericAtts numeric
@attribute Quartile1SkewnessOfNumericAtts numeric
@attribute Quartile1StdDevOfNumericAtts numeric
@attribute Quartile2KurtosisOfNumericAtts numeric
@attribute Quartile2MeansOfNumericAtts numeric
@attribute Quartile2SkewnessOfNumericAtts numeric
@attribute Quartile2StdDevOfNumericAtts numeric
@attribute Quartile3KurtosisOfNumericAtts numeric
@attribute Quartile3MeansOfNumericAtts numeric
@attribute Quartile3SkewnessOfNumericAtts numeric
@attribute Quartile3StdDevOfNumericAtts numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute StdevCardinalityOfNominalAttributes numeric
@attribute StdevCardinalityOfNumericAttributes numeric
@attribute StdvNominalAttDistinctValues numeric
@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute 'weka.classifiers.bayes.BayesNet' numeric
@attribute 'weka.classifiers.bayes.NaiveBayes' numeric
@attribute 'weka.classifiers.bayes.NaiveBayesMultinomial' numeric
@attribute 'weka.classifiers.functions.Logistic' numeric
@attribute 'weka.classifiers.functions.MultilayerPerceptron' numeric
@attribute 'weka.classifiers.functions.SGD' numeric
@attribute 'weka.classifiers.functions.SMO' numeric
@attribute 'weka.classifiers.functions.SimpleLogistic' numeric
@attribute 'weka.classifiers.functions.VotedPerceptron' numeric
@attribute 'weka.classifiers.lazy.IBk' numeric
@attribute 'weka.classifiers.lazy.KStar' numeric
@attribute 'weka.classifiers.rules.DecisionTable' numeric
@attribute 'weka.classifiers.rules.JRip' numeric
@attribute 'weka.classifiers.rules.OneR' numeric
@attribute 'weka.classifiers.rules.PART' numeric
@attribute 'weka.classifiers.rules.ZeroR' numeric
@attribute 'weka.classifiers.trees.DecisionStump' numeric
@attribute 'weka.classifiers.trees.J48' numeric
@attribute 'weka.classifiers.trees.LMT' numeric
@attribute 'weka.classifiers.trees.REPTree' numeric
@attribute 'weka.classifiers.trees.RandomForest' numeric
@attribute 'weka.classifiers.trees.RandomTree' numeric

@data
1019,0.81312,104060401,1030301,10201,0.86856,0.104076,0,0.98434,0.033024,0.838341,0.939167,0.025109,0.866696,0.86856,0.104076,0,0.001547,0.971376,0.020106,0.894511,0.971376,0.020106,0.894511,0.974614,0.017194,0.909306,0.895924,9848,2,101,3.050747,85.120269,2,0.948265,41.7604,2,100.5,-0.501043,50.711046,2,-0.039196,29.774238,2,96,-1.685793,28.845342,2,-1.491183,16.218571,0.104076,1144,0.986864,0.027475,0.863142,1,2,17,10992,0,0,16,1,0.058824,0,0,0.941176,0.058824,-1.19726,35.906364,-0.42509,26.50641,-0.783902,48.52893,0.086459,30.241492,-0.260617,59.604417,0.447357,34.227219,0.5,0.104076,0,0.95413,0.049945,0.769947,0.964431,0.034844,0.813376,0.866538,0.104076,0,0.96633,0.061044,0.725741,0.972018,0.053857,0.732872,0,1.414214,0,0.996161,0.002729,0.985466,96.831563,97.22003,92.770865,99.332322,99.799697,99.289833,99.356601,99.338392,98.719272,99.775417,99.751138,93.996965,98.962064,89.54173,99.016692,89.620637,89.620637,98.7739,99.635812,98.47041,99.569044,98.603945
1020,0.9995,15808862273296,7928215784,3976036,0.824231,0.1,0,0.986664,0.017,0.902074,0.980039,0.008,0.955752,0.824231,0.1,0,0.0325,0.910094,0.0355,0.792155,0.919456,0.0315,0.823826,0.919456,0.0315,0.823826,0.9,1800,2,1994,0.580943,2.891171,2,0.418722,7.691305,2,1993.6875,-0.045655,0.053085,2,-0.004286,2.152663,2,1992,-0.944709,-1.819707,2,-0.339113,0.892344,0.1,200,0.983135,0.0165,0.905172,1,2,65,2000,0,0,64,1,0.015385,0,0,0.984615,0.015385,-0.14953,-0.298417,-0.104202,1.143848,-0.017346,0.004483,-0.020816,1.647651,0.071655,0.332461,0.059177,2.66148,0.5,0.1,0,0.82585,0.0715,0.605408,0.835894,0.052,0.654255,0.682531,0.1005,0.292254,0.786218,0.095,0.288922,0.834531,0.09,0.326347,0,0.58757,0,0.983083,0.0145,0.923036,97.959866,98.394649,0,97.826087,98.963211,98.762542,99.264214,98.996656,97.157191,98.929766,97.391304,88.628763,97.123746,91.80602,97.792642,90.133779,90.133779,97.591973,98.996656,96.856187,98.294314,95.351171
1021,0.882858,3871145871990,3621277710,2595898,0.836936,0.10232,0,0.921486,0.068701,0.602097,0.857165,0.044217,0.748143,0.836936,0.10232,0,0.00201,0.896258,0.03636,0.80065,0.897081,0.033985,0.810502,0.902517,0.029965,0.830163,0.89768,4913,2,1718,4816.887815,1198.405628,2,67.425406,4849.37695,2,909.2,652.829669,253.327586,2,14.711452,840.233619,2,104,0.691928,0.368642,2,-0.834717,0.170661,0.10232,560,0.917741,0.100493,0.428543,1,2,11,5473,0,0,10,1,0.090909,0,0,0.909091,0.090909,3.990658,4.860722,1.985557,14.264862,123.988234,51.661111,8.931144,91.900389,528.481233,459.725105,19.735328,1423.125887,0.684617,0.087338,0.341085,0.840598,0.066326,0.56743,0.926113,0.048237,0.714861,0.793498,0.083501,0.358068,0.883706,0.064864,0.569621,0.925182,0.053718,0.675775,0,508.74438,0,0.879311,0.038736,0.782604,93.544844,89.408176,92.129347,94.789506,95.875534,94.508847,93.117755,94.874924,90.33557,96.1928,97.169005,95.838926,96.937157,94.826113,97.09579,89.81086,89.408176,97.156803,97.254423,97.156803,97.583893,96.778523
1026,0.655844,7938,1323,189,0.635734,0.296774,0.144674,0.635734,0.296774,0.144674,0.635734,0.296774,0.144674,0.629284,0.296774,0.144674,0.058065,0.735945,0.316129,0.239664,0.735945,0.316129,0.239664,0.735945,0.316129,0.239664,0.683871,106,21,9,-0.291058,5.335484,21,0.544841,3.10692,6.857143,7.5,-0.786043,3.758065,6.857143,0.380558,2.086373,2,6,-1.281027,2.180645,2,0.216275,1.065827,0.316129,49,0.82191,0.219355,0.514017,1,2,9,155,0,0,2,7,0.111111,0,0,0.222222,0.777778,-1.281027,2.180645,0.216275,1.065827,-0.786043,3.758065,0.380558,2.086373,-0.291058,5.335484,0.544841,3.10692,0.494898,0.316129,0,0.494898,0.316129,0,0.494898,0.316129,0,0.659415,0.316129,0.288391,0.659415,0.316129,0.288391,0.659415,0.316129,0.288391,6.517376,2.12132,6.517376,0.610512,0.348387,0.219944,79.534884,80,0,71.627907,69.302326,70.697674,73.023256,72.093023,70.697674,69.767442,68.372093,76.744186,71.627907,66.976744,73.953488,69.767442,73.953488,75.813953,72.093023,69.767442,70.697674,68.372093
1036,0.884952,713272314456,778681566,848237,0.918633,0.061549,0,0.996755,0.026676,0.805235,0.946879,0.01049,0.908082,0.918633,0.061549,0,0.015075,0.947679,0.011949,0.89468,0.947679,0.011949,0.89468,0.947679,0.011949,0.89468,0.938451,13509,2,923,14395,879.134491,2,119.979165,312.03856,2,82.435185,560.665596,84.291369,2,13.349913,28.398181,2,1,-1.971947,0,2,-1.178958,0,0.061549,886,0.996606,0.024592,0.818514,1,2,217,14395,0,0,216,1,0.004608,0,0,0.995392,0.004608,5.406966,0.0033,2.62058,0.057348,36.959552,0.02282,6.241024,0.149336,274.69153,0.100712,16.632316,0.300958,0.499981,0.061549,0,0.956943,0.019729,0.839858,0.960418,0.013824,0.883106,0.726563,0.057381,0.36025,0.750385,0.045363,0.478296,0.936209,0.054255,0.403609,0,215.468091,0,0.893378,0.02487,0.786519,98.836616,97.534183,93.191194,98.734647,99.300116,99.314021,99.462341,99.453071,97.918888,97.747393,96.3708,99.276941,99.063731,94.600232,99.281576,93.881808,93.881808,99.263036,99.453071,99.110081,99.096176,97.339513
1037,0.621574,1638473760,23406768,325094,0.745106,0.248137,0,0.868377,0.205392,0.323649,0.810935,0.183691,0.479026,0.745106,0.248137,0,0.003288,0.701238,0.187856,0.38807,0.812195,0.163525,0.524304,0.812195,0.163525,0.524304,0.751863,3430,39,4222,121.699491,191077.227093,39,10.753122,108007.33092,10.888889,752.333333,24.636272,32078.847874,10.888889,2.831869,19481.16675,2,16,-0.050776,10.154537,2,-0.287977,2.53024,0.248137,1132,0.88291,0.171635,0.491731,2,2,15,4562,88,88,6,9,0.133333,0.01929,0.001286,0.4,0.6,0.499514,31.468544,0.071756,9.528459,3.771143,68.342942,0.993712,218.029383,43.882641,48677.141659,5.948513,33323.74726,0.5,0.248137,0,0.836191,0.180403,0.463661,0.837035,0.175581,0.477312,0.765968,0.248137,0,0.816241,0.202324,0.333269,0.843739,0.176677,0.464724,11.580635,1699.927606,11.580635,0.690086,0.228847,0.382664,81.874085,82.752562,0,83.601757,80.849195,83.806735,83.572474,84.026354,76.222548,77.188873,73.235725,83.484627,83.557833,79.370425,81.405564,75.256223,75.256223,84.245974,84.128843,81.961933,82.679356,78.682284
1040,0.884952,699370781580,771932430,843642,0.909767,0.061549,0,0.996897,0.026537,0.806249,0.942805,0.011671,0.898546,0.909767,0.061549,0,0.007572,0.953651,0.011046,0.902693,0.953111,0.009309,0.91786,0.972431,0.0091,0.920932,0.938451,13509,2,919,14395,878.698159,2,119.979165,309.829995,2,82.398148,784.380448,84.199059,2,15.047171,28.352242,2,1,-1.96289,0,2,-1.175672,0,0.061549,886,0.996766,0.024731,0.817488,1,2,109,14395,0,0,108,1,0.009174,0,0,0.990826,0.009174,5.603229,0.003317,2.653501,0.057496,38.791078,0.02282,6.386367,0.149336,283.002192,0.100712,16.880843,0.300958,0.499981,0.061549,0,0.960637,0.019868,0.834977,0.963308,0.014519,0.874517,0.748568,0.061549,0,0.819593,0.061966,0.044306,0.884015,0.058493,0.142967,0,215.87955,0,0.961077,0.011115,0.905185,98.780997,97.409038,92.695249,99.466976,99.388181,99.485516,99.448436,99.476246,98.192352,98.957126,98.336037,99.235226,98.989571,94.623407,99.295481,93.881808,93.881808,99.156431,99.480881,99.017381,99.309386,98.206257
1043,0.626398,109567920,1956570,27951,0.745458,0.248137,0,0.863532,0.203639,0.342805,0.776419,0.200351,0.433552,0.745458,0.248137,0,0.010741,0.832982,0.160456,0.528383,0.840463,0.155195,0.546203,0.84084,0.150811,0.54942,0.751863,3430,2,363,4562,634.024331,2,67.542579,158.022175,2,14.9375,263.559548,34.155615,2,7.305116,14.345589,2,1,-1.997103,0,2,-1.930798,0,0.248137,1132,0.877973,0.176458,0.516938,1,2,49,4562,0,0,48,1,0.020408,0,0,0.979592,0.020408,2.673371,0.032004,2.043742,0.176029,9.614429,0.093819,3.407376,0.291327,26.309779,0.295594,5.319609,0.410614,0.5,0.248137,0,0.81044,0.199474,0.333689,0.822461,0.174704,0.476827,0.635691,0.231477,0.101522,0.759277,0.226436,0.281522,0.800054,0.202981,0.311821,0,54.215648,0,0.691685,0.225997,0.387615,76.896047,82.972182,78.243045,83.836018,80.278184,83.792094,83.338214,84.158126,77.803807,77.013177,79.004392,83.367496,83.29429,79.20937,81.976574,75.256223,75.256223,82.884334,84.172767,83.396779,84.260615,79.019034
1044,0.737083,7679562245308800,976298276800,104416928,0.604051,0.567758,0.150789,0.645615,0.57105,0.131693,0.701277,0.389813,0.407069,0.604051,0.567758,0.150789,0.00256,0.691731,0.476408,0.27154,0.697615,0.456657,0.298422,0.730751,0.428493,0.344803,0.389722,4262,3,10936,98.901321,5468.5,3,9.107451,3157.095606,2.25,2536.833333,23.605002,349.452143,2.25,3.068144,303.338346,2,6,-1.200744,0.030666,2,0,0.026749,0.262436,2870,0.610317,0.577634,0.112906,3,3,28,10936,0,0,24,4,0.107143,0,0,0.857143,0.142857,3.027056,1.641779,1.255298,0.910927,13.011773,161.647906,2.528483,81.35105,24.155461,215.523905,3.717785,179.449299,0.604051,0.567758,0.150789,0.623164,0.553676,0.174802,0.630987,0.544532,0.178122,0.557513,0.57992,0.078344,0.576721,0.582114,0.080575,0.618779,0.564649,0.133376,0.5,3746.176841,0.5,0.666425,0.433339,0.339533,52.993592,44.91303,0,51.180958,53.579493,0,51.095514,51.040586,0,59.517852,57.589258,55.080867,54.44614,53.469637,61.82484,38.968569,42.331401,63.411657,63.20415,55.453158,68.202624,53.811413
1045,0.909722,310548084,2352637,17689,0.772354,0.062069,0.156432,0.772354,0.062069,0.156432,0.772354,0.062069,0.156432,0.776916,0.082759,0.357459,0.655172,0.687044,0.075862,0.312796,0.687044,0.075862,0.312796,0.687044,0.075862,0.312796,0.944828,137,2,133,69.943763,76249.588138,2,8.424911,200468.249436,2,63.989362,13.155357,1290.466303,2,2.727121,2999.287429,2,1,-0.817527,0,2,-1.10674,0,0.055172,8,0.734319,0.103448,0.297254,1,2,95,145,0,0,94,1,0.010526,0,0,0.989474,0.010526,2.437016,1,1.456223,0.944126,8.183019,7.396686,2.402597,7.961035,16.950202,59.62069,3.955851,62.407343,0.498175,0.055172,0,0.498175,0.055172,0,0.498175,0.055172,0,0.724453,0.075862,0.381543,0.724453,0.075862,0.381543,0.724453,0.075862,0.381543,0,49.646383,0,0.656478,0.055172,0.400207,87.804878,91.219512,92.195122,92.195122,94.634146,96.097561,96.585366,95.609756,92.682927,97.560976,84.878049,93.170732,95.121951,95.121951,92.682927,97.560976,91.707317,93.658537,95.609756,96.585366,96.585366,88.292683
1046,0.713073,738935252550000,369467626275,90356475,0.899418,0.065552,0.843466,0.86859,0.318816,0.395065,0.929343,0.084336,0.80958,0.899418,0.065552,0.843466,0.000386,0.908227,0.063686,0.848376,0.908227,0.063686,0.848376,0.908227,0.063686,0.848376,0.671406,10437,2,10599,53.59095,676568.201544,2,5.892621,585391.149502,2,5043,9.975481,221598.563036,2,1.471472,220055.544067,2,2,-1.925081,0.5679,2,-0.274165,0.495384,0.328594,5108,0.828391,0.314571,0.400462,1,2,6,15545,0,0,5,1,0.166667,0,0,0.833333,0.166667,-1.557876,217.291573,-0.178799,455.867937,-0.797446,2097.573561,0.675667,1151.817259,26.895301,552730.329238,3.519645,549107.083601,0.899418,0.065552,0.843466,0.899418,0.065552,0.843466,0.899418,0.065552,0.843466,0.83932,0.19762,0.470889,0.929628,0.06568,0.843175,0.934322,0.078417,0.813136,0,4432.130018,0,0.86073,0.123705,0.720661,93.374812,68.616177,85.839949,84.895945,90.259601,83.140957,83.059429,89.126797,90.0236,88.187084,91.667024,94.228706,94.074233,94.511907,94.275906,67.152971,93.400558,94.593435,94.353143,94.391761,95.228492,93.104484
1048,0.730978,89935170,1696890,26106,0.638102,0.384824,0.239286,0.638102,0.384824,0.239286,0.638102,0.384824,0.239286,0.603194,0.420054,0.183966,0.02439,0.616548,0.376694,0.233215,0.616548,0.376694,0.233215,0.616548,0.376694,0.233215,0.552846,204,2,229,90.963115,225.276423,2,8.469398,478.126717,2,71.5,38.730399,60.002371,2,4.402478,105.3519,2,9,-1.331386,0.707317,2,-0.376844,2.007215,0.447154,165,0.638821,0.430894,0.188203,1,2,9,369,0,0,8,1,0.111111,0,0,0.888889,0.111111,0.047197,3.721545,1.217945,5.866685,34.991085,12.555556,4.692823,21.528957,75.141637,139.697832,7.668245,209.851032,0.645811,0.371274,0.245128,0.645811,0.371274,0.245128,0.645811,0.371274,0.245128,0.564795,0.425474,0.130879,0.564795,0.425474,0.130879,0.564795,0.425474,0.130879,0,71.418285,0,0.60352,0.390244,0.213429,58.703704,53.518519,55,63.148148,59.62963,63.888889,62.222222,62.222222,53.888889,64.444444,64.444444,60.37037,60,57.962963,61.851852,55.555556,56.481481,64.074074,61.481481,63.888889,68.333333,62.037037
1049,0.780371,1297253128835,1378589935,1350235,0.833807,0.122085,0,0.820903,0.128944,0.341109,0.80954,0.133059,0.344394,0.833807,0.122085,0,0.026063,0.5,0.122085,0,0.5,0.122085,0,0.856013,0.100823,0.361292,0.877915,1280,2,1165,771.633289,19505.51954,2,25.483852,62600.255065,2,210.081081,105.087148,583.464033,2,6.450282,1837.829067,2,2,-1.510953,0.070645,2,-0.463931,0.119862,0.122085,178,0.819186,0.168724,0.30082,1,2,38,1458,0,0,37,1,0.026316,0,0,0.973684,0.026316,9.736067,1.468107,2.816132,2.021357,48.049942,6.997257,5.710991,9.487406,173.880634,19.708848,9.488262,26.373775,0.5,0.122085,0,0.865794,0.107682,0.326688,0.859601,0.104938,0.31265,0.742657,0.122085,0,0.777802,0.122085,0,0.843574,0.122085,0,0,333.114543,0,0.683515,0.14952,0.318954,74.114943,85.609195,82.298851,91.862069,89.103448,90.988506,88.827586,90.574713,86.666667,86.482759,83.908046,89.287356,89.287356,88.091954,89.701149,88.045977,88.045977,88.413793,90.574713,89.011494,91.034483,85.83908
1050,0.814341,2169506460540,2056404228,1751622,0.706029,0.102367,0,0.726401,0.202175,0.249133,0.637017,0.141395,0.228479,0.706029,0.102367,0,0.024312,0.499822,0.102367,0,0.499822,0.102367,0,0.499822,0.102367,0,0.897633,1403,2,1329,1039.338007,34072.822694,2,30.488994,358165.935727,2,240.486486,238.954046,1008.145867,2,10.324326,10334.503124,2,8,-1.482237,0.124555,2,-0.589505,0.129438,0.102367,160,0.661273,0.482406,0.067912,1,2,38,1563,0,0,37,1,0.026316,0,0,0.973684,0.026316,9.984215,1.441859,2.63242,2.058383,144.273195,7.637876,9.777472,15.928281,407.273821,22.676583,16.299724,43.858401,0.499822,0.102367,0,0.644855,0.103007,0.008534,0.644855,0.103007,0.008534,0.713919,0.102367,0,0.753873,0.102367,0,0.765166,0.102367,0.009843,0,376.405339,0,0.641111,0.122841,0.257578,70.343348,55.708155,15.407725,89.828326,87.639485,89.914163,89.914163,89.656652,88.283262,87.424893,86.566524,89.570815,88.06867,89.570815,89.098712,89.914163,89.914163,87.811159,89.656652,89.44206,89.742489,85.193133
1053,0.999816,803615009329704,201356805144,47178258,0.662084,0.193477,0,0.654463,0.196233,0.213366,0.612989,0.250253,0.183697,0.662084,0.193477,0,0.002021,0.499972,0.193477,0,0.499972,0.193477,0,0.499972,0.193477,0,0.806523,8779,2,6978,2765.987968,36836.365343,2,46.212151,434367.801255,2,1353.857143,586.61947,1902.782369,2,15.836471,21963.753014,2,30,3.360052,0.135335,2,1.920659,0.160538,0.193477,2106,0.654348,0.196601,0.197397,1,2,22,10885,5,25,21,1,0.045455,0.000459,0.000104,0.954545,0.045455,187.288046,3.701323,9.996526,9.062748,392.204928,14.177237,13.648073,22.597617,557.821863,57.249789,16.647451,125.932841,0.499972,0.193477,0,0.499972,0.193477,0,0.676739,0.191915,0.025378,0.624253,0.193477,0,0.660825,0.191548,0.06521,0.678835,0.190721,0.048587,0,2224.173876,0,0.619653,0.24474,0.200208,68.963826,80.71122,0,81.348866,80.907419,80.815451,80.766401,81.177192,43.004292,76.90374,78.06867,80.993256,80.919681,79.466585,81.213979,80.686695,80.686695,79.736358,81.177192,80.459841,81.502146,75.695892
1054,0.5625,576909845,3820595,24649,0.51879,0.329193,0.039617,0.51879,0.329193,0.039617,0.51879,0.329193,0.039617,0.582745,0.329193,0.051784,0.248447,0.576394,0.31677,0.180948,0.576394,0.31677,0.180948,0.576394,0.31677,0.180948,0.677019,109,2,157,21.019994,54688.740807,2,4.398283,145427.384796,2,59.153846,9.175646,1526.550655,2,2.493481,4006.826216,2,6,-1.145262,0.108012,2,-1.345072,0.111222,0.322981,52,0.691221,0.267081,0.309426,1,2,40,161,0,0,39,1,0.025,0,0,0.975,0.025,4.78391,1.661118,1.921905,1.037009,10.35809,10.714286,3.003491,15.136265,13.256151,34.918075,3.390165,40.952368,0.504234,0.304348,0.076554,0.504234,0.304348,0.076554,0.504234,0.304348,0.076554,0.567131,0.347826,0.14443,0.567131,0.347826,0.14443,0.567131,0.347826,0.14443,0,44.951166,0,0.635145,0.285714,0.281668,65.777778,69.777778,70.666667,69.777778,62.666667,67.555556,70.222222,68.444444,31.111111,69.777778,60.444444,66.222222,66.666667,68.888889,68,68.888889,69.777778,62.666667,68.444444,70.666667,71.111111,66.222222
1055,0.988636,192,64,16,0.496377,0.224719,0,0.496377,0.224719,0,0.496377,0.224719,0,0.428986,0.224719,0,0.101124,0.446014,0.258427,-0.010864,0.446014,0.258427,-0.010864,0.446014,0.258427,-0.010864,0.775281,69,3,4,41.907253,1.617978,3,6.554829,0.982872,2.5,3,8.658771,0.714286,2.5,2.617938,0.535443,2,2,0.143758,0.022472,2,1.051758,0.149052,0.224719,20,0.374275,0.539326,-0.239698,1,2,9,89,0,0,7,2,0.111111,0,0,0.777778,0.222222,2.205864,0.123596,1.75611,0.330984,3.491703,0.41573,2.038821,0.580145,5.731953,1.426966,2.584626,0.705299,0.496377,0.224719,0,0.496377,0.224719,0,0.496377,0.224719,0,0.513406,0.269663,0.13382,0.513406,0.269663,0.13382,0.513406,0.269663,0.13382,0.707107,1,0.707107,0.35942,0.269663,0.059031,79.166667,71.666667,0,77.5,75,72.5,77.5,78.333333,77.5,77.5,72.5,79.166667,78.333333,78.333333,74.166667,79.166667,78.333333,79.166667,75,79.166667,75.833333,75
1056,0.985631,1179544101120,1340391024,1306424,0.793319,0.007184,0,0.87211,0.02884,0.106493,0.634878,0.007606,0.364738,0.834272,0.007184,0,0.00412,0.5,0.007184,0,0.5,0.007184,0,0.5,0.007184,0,0.992816,9398,2,1148,4585.198186,12649.498647,2,67.260349,456367.935269,2,193.368421,826.526277,360.558096,2,17.770067,12709.178608,2,2,-1.957063,0.01236,2,-1.975757,0.110492,0.007184,68,0.89624,0.066026,0.111879,1,2,39,9466,0,0,38,1,0.025641,0,0,0.974359,0.025641,42.250724,0.834592,5.335997,1.130872,216.18056,1.791306,10.249507,6.337705,1203.139767,7.256002,26.890297,18.207698,0.5,0.007184,0,0.5,0.007184,0,0.725673,0.006761,0.198272,0.843303,0.007184,0,0.800224,0.007184,0,0.897937,0.006761,0.217593,0,323.105239,0,0.905206,0.007395,0.422557,89.298555,93.711667,86.013394,99.379626,99.436024,99.330278,99.316179,99.330278,99.330278,99.393726,99.450123,99.407825,99.30208,99.450123,99.309129,99.330278,99.330278,99.365527,99.407825,99.30208,99.506521,99.379626
1059,0.875,47771640,672840,8010,0.487103,0.090909,-0.027799,0.487103,0.090909,-0.027799,0.487103,0.090909,-0.027799,0.59623,0.090909,-0.027799,0.247934,0.458829,0.090909,-0.027799,0.458829,0.090909,-0.027799,0.458829,0.090909,-0.027799,0.92562,112,2,90,47.405331,2861.796364,2,6.48599,5926.753898,2,32.758621,8.069056,119.614018,2,2.248147,232.280908,2,3,-1.131169,0.068347,2,0.003959,0.08043,0.07438,9,0.684212,0.247934,0.109421,1,2,30,121,0,0,29,1,0.033333,0,0,0.966667,0.033333,2.987475,0.506198,1.627898,0.811032,4.932996,4.760331,1.951962,6.114225,9.625118,20.586777,2.607276,17.431598,0.513889,0.090909,-0.027799,0.513889,0.090909,-0.027799,0.513889,0.090909,-0.027799,0.477679,0.115702,-0.05611,0.477679,0.115702,-0.05611,0.477679,0.115702,-0.05611,0,24.815973,0,0.755952,0.099174,0.279762,96.969697,85.454545,89.69697,89.69697,90.909091,95.757576,96.969697,96.969697,96.969697,93.333333,91.515152,96.969697,93.939394,94.545455,92.121212,96.969697,92.121212,93.333333,96.969697,96.363636,95.151515,92.727273
1060,0.870968,14303524,234484,3844,0.584091,0.126984,0.157191,0.584091,0.126984,0.157191,0.584091,0.126984,0.157191,0.569318,0.111111,0.403248,0.47619,0.584091,0.126984,0.157191,0.584091,0.126984,0.157191,0.584091,0.126984,0.157191,0.873016,55,2,62,32.825219,34858.168076,2,5.160645,71004.508648,2,39.655172,8.78984,1335.099676,2,2.520199,2669.015554,2,3,-0.595824,0.12744,2,-0.143987,0.117447,0.126984,8,0.614466,0.15873,0.353183,1,2,30,63,0,0,29,1,0.033333,0,0,0.966667,0.033333,4.855045,2.000202,2.050562,4.155969,6.354449,16.603175,2.401308,25.240482,10.856831,70.920635,3.010658,92.369053,0.477273,0.15873,-0.053512,0.477273,0.15873,-0.053512,0.477273,0.15873,-0.053512,0.463636,0.190476,-0.092486,0.463636,0.190476,-0.092486,0.463636,0.190476,-0.092486,0,18.225327,0,0.629545,0.190476,0.140909,90,86.25,85,68.75,93.75,87.5,91.25,90,28.75,90,81.25,88.75,91.25,88.75,87.5,93.75,88.75,87.5,91.25,92.5,92.5,87.5
