@relation 'probing_nonan_noid: -C -22'

@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute weka.classifiers.bayes.BayesNet numeric
@attribute weka.classifiers.bayes.NaiveBayes numeric
@attribute weka.classifiers.bayes.NaiveBayesMultinomial numeric
@attribute weka.classifiers.functions.Logistic numeric
@attribute weka.classifiers.functions.MultilayerPerceptron numeric
@attribute weka.classifiers.functions.SGD numeric
@attribute weka.classifiers.functions.SMO numeric
@attribute weka.classifiers.functions.SimpleLogistic numeric
@attribute weka.classifiers.functions.VotedPerceptron numeric
@attribute weka.classifiers.lazy.IBk numeric
@attribute weka.classifiers.lazy.KStar numeric
@attribute weka.classifiers.rules.DecisionTable numeric
@attribute weka.classifiers.rules.JRip numeric
@attribute weka.classifiers.rules.OneR numeric
@attribute weka.classifiers.rules.PART numeric
@attribute weka.classifiers.rules.ZeroR numeric
@attribute weka.classifiers.trees.DecisionStump numeric
@attribute weka.classifiers.trees.J48 numeric
@attribute weka.classifiers.trees.LMT numeric
@attribute weka.classifiers.trees.REPTree numeric
@attribute weka.classifiers.trees.RandomForest numeric
@attribute weka.classifiers.trees.RandomTree numeric

@data
0.607195,0.529801,0.209062,0.607195,0.529801,0.209062,0.607195,0.529801,0.209062,0.581772,0.609272,0.09398,0.6848,0.463576,0.305108,0.6848,0.463576,0.305108,0.6848,0.463576,0.305108,0.694098,0.443709,0.336416,0.629167,0.496689,0.256841,0.629167,0.496689,0.256841,0.629167,0.496689,0.256841,0.713529,0.397351,0.403869,0.713529,0.397351,0.403869,0.713529,0.397351,0.403869,0.697331,0.423841,0.363666,47.804878,52.195122,0,53.658537,53.170732,0,56.585366,54.146341,0,60.97561,59.512195,46.341463,39.512195,43.902439,55.121951,34.146341,36.097561,53.658537,54.146341,47.317073,59.02439,62.926829
0.786078,0.227723,0.540091,0.786078,0.227723,0.540091,0.786078,0.227723,0.540091,0.735573,0.250825,0.493734,0.771322,0.260726,0.477164,0.771322,0.260726,0.477164,0.771322,0.260726,0.477164,0.903645,0.168317,0.659663,0.796574,0.257426,0.466477,0.796574,0.257426,0.466477,0.796574,0.257426,0.466477,0.731664,0.277228,0.446359,0.731664,0.277228,0.446359,0.731664,0.277228,0.446359,0.777031,0.221122,0.552358,83.181818,83.181818,0,86.818182,80.227273,0,87.045455,85.909091,0,74.318182,76.363636,78.181818,80.681818,76.363636,77.5,54.545455,76.363636,78.181818,85.909091,78.181818,83.181818,75.454545
0.799052,0.210884,0.542654,0.799052,0.210884,0.542654,0.799052,0.210884,0.542654,0.788815,0.180272,0.596593,0.745885,0.207483,0.549102,0.745885,0.207483,0.549102,0.745885,0.207483,0.549102,0.893567,0.170068,0.631172,0.790621,0.227891,0.494327,0.790621,0.227891,0.494327,0.790621,0.227891,0.494327,0.755854,0.244898,0.466694,0.755854,0.244898,0.466694,0.755854,0.244898,0.466694,0.776897,0.214286,0.543726,84.941176,85.411765,0,82.117647,79.294118,0,80.235294,80.941176,0,79.529412,79.294118,82.352941,81.882353,78.588235,79.058824,64.705882,78.823529,78.823529,80.941176,79.058824,81.176471,69.411765
0.799,0.185185,0.625,0.799,0.185185,0.625,0.799,0.185185,0.625,0.723333,0.266667,0.463576,0.772444,0.2,0.595674,0.772444,0.2,0.595674,0.772444,0.2,0.595674,0.896056,0.177778,0.64,0.792306,0.251852,0.490849,0.792306,0.251852,0.490849,0.792306,0.251852,0.490849,0.704167,0.296296,0.404959,0.704167,0.296296,0.404959,0.704167,0.296296,0.404959,0.729167,0.27037,0.455675,83.544304,85.316456,78.481013,85.316456,85.063291,86.075949,85.822785,84.050633,66.582278,76.962025,75.696203,81.265823,81.518987,72.911392,80.759494,55.696203,72.911392,79.493671,84.050633,80.506329,84.303797,75.696203
0.82873,0.319149,0.574371,0.82873,0.319149,0.574371,0.82873,0.319149,0.574371,0.649286,0.595745,0.212103,0.831673,0.310875,0.585095,0.831673,0.310875,0.585095,0.831673,0.310875,0.585095,0.766556,0.544917,0.278696,0.878651,0.316785,0.577296,0.878651,0.316785,0.577296,0.878651,0.316785,0.577296,0.790528,0.313239,0.582072,0.790528,0.313239,0.582072,0.790528,0.313239,0.582072,0.78659,0.319149,0.574173,61.129032,44.112903,42.580645,80.483871,81.532258,0,73.548387,78.870968,0,70.16129,68.548387,64.112903,69.193548,53.064516,70.645161,25.806452,40.725806,72.177419,82.258065,70.725806,74.516129,68.709677
0.71748,0.180645,0.342225,0.71748,0.180645,0.342225,0.71748,0.180645,0.342225,0.690295,0.206452,0.268437,0.685595,0.187097,0.268273,0.685595,0.187097,0.268273,0.685595,0.187097,0.268273,0.823578,0.16129,0.534646,0.497967,0.206452,0,0.497967,0.206452,0,0.497967,0.206452,0,0.728532,0.174194,0.44927,0.728532,0.174194,0.44927,0.728532,0.174194,0.44927,0.727134,0.187097,0.422311,82.325581,80.465116,0,81.395349,79.534884,84.186047,84.186047,84.651163,80,82.325581,79.534884,80.465116,78.604651,79.534884,75.813953,81.395349,77.674419,77.674419,84.651163,77.209302,82.325581,79.069767
0.98449,0.046129,0.714726,0.933771,0.053287,0.540007,0.761765,0.088282,0.447939,0.98449,0.046129,0.714726,0.995235,0.005567,0.961477,0.995235,0.005567,0.961477,0.995235,0.005567,0.961477,0.934224,0.04666,0.609833,0.983819,0.046129,0.714726,0.988107,0.024655,0.848082,0.993251,0.010339,0.930987,0.622227,0.072375,0.224523,0.899251,0.051962,0.617509,0.933547,0.048515,0.639103,0.67434,0.089077,0.339979,98.492908,95.585106,0,96.631206,94.343972,0,93.652482,96.648936,0,91.524823,94.98227,98.882979,99.131206,96.187943,99.539007,92.464539,95.336879,99.414894,99.397163,99.397163,99.184397,98.067376
0.878025,0.096866,0.783475,0.878025,0.096866,0.783475,0.878025,0.096866,0.783475,0.742169,0.173789,0.580645,0.87642,0.116809,0.737482,0.87642,0.116809,0.737482,0.87642,0.116809,0.737482,0.934991,0.173789,0.639382,0.902963,0.102564,0.776362,0.902963,0.102564,0.776362,0.902963,0.102564,0.776362,0.872698,0.11396,0.750639,0.872698,0.11396,0.750639,0.872698,0.11396,0.750639,0.804356,0.145299,0.661216,89.019608,82.745098,0,87.058824,87.45098,85.490196,87.058824,87.45098,84.509804,86.862745,82.745098,87.45098,88.627451,84.705882,88.235294,64.705882,82.745098,90,89.803922,88.235294,93.529412,87.647059
0.711442,0.4368,0.347272,0.95507,0.1956,0.707097,0.836007,0.2186,0.67209,0.711442,0.4368,0.347272,0.878791,0.2496,0.62565,0.87656,0.2474,0.629041,0.869357,0.2402,0.639828,0.955158,0.1994,0.701416,0.702575,0.4276,0.36103,0.815604,0.3462,0.480199,0.84563,0.3082,0.537791,0.723422,0.4678,0.298756,0.803215,0.3492,0.4766,0.858263,0.3344,0.498921,0.80284,0.2628,0.605797,80.361204,79.799331,0,86.568562,83.22408,0,85.886288,86.327759,0,73.939799,73.110368,74.100334,78.662207,53.498328,77.712375,33.846154,56.548495,75.518395,86.327759,76.120401,85.043478,71.545151
0.956533,0.066667,0.9,0.956533,0.066667,0.9,0.956533,0.066667,0.9,0.833333,0.333333,0.5,0.956533,0.066667,0.9,0.956533,0.066667,0.9,0.956533,0.066667,0.9,0.9932,0.033333,0.95,0.955,0.073333,0.89,0.955,0.073333,0.89,0.955,0.073333,0.89,0.95,0.066667,0.9,0.95,0.066667,0.9,0.95,0.066667,0.9,0.9558,0.06,0.91,94.761905,94.761905,95.238095,96.190476,97.142857,0,95.714286,95.238095,0,95.238095,94.285714,94.761905,94.285714,94.761905,95.238095,33.333333,66.666667,95.714286,95.714286,94.761905,95.238095,94.761905
0.953631,0.09901,0.868831,0.953631,0.09901,0.868831,0.953631,0.09901,0.868831,0.821346,0.405941,0.432662,0.954737,0.079208,0.895079,0.954737,0.079208,0.895079,0.954737,0.079208,0.895079,0.999382,0.039604,0.948172,0.490645,0.594059,0,0.490645,0.594059,0,0.490645,0.594059,0,0.869096,0.336634,0.505615,0.869096,0.336634,0.505615,0.869096,0.336634,0.505615,0.980456,0.069307,0.908432,91.304348,93.043478,0,87.826087,93.913043,0,94.782609,91.304348,0,94.782609,94.782609,90.434783,88.695652,49.565217,93.043478,47.826087,69.565217,92.173913,91.304348,47.826087,94.782609,64.347826
0.730517,0.244439,0.478435,0.802238,0.249206,0.46211,0.67729,0.315656,0.353301,0.730517,0.244439,0.478435,0.855272,0.182689,0.624834,0.858846,0.177988,0.634859,0.863731,0.171698,0.647124,0.789151,0.270591,0.405807,0.729592,0.24349,0.481517,0.729592,0.24349,0.481517,0.742036,0.240863,0.483214,0.722507,0.333201,0.253153,0.7561,0.293101,0.355547,0.80886,0.243159,0.479665,0.77097,0.223098,0.542736,74.371275,73.008609,0,76.119491,78.441616,75.909057,75.866382,76.067986,74.851004,78.69031,86.243838,79.534986,84.321978,75.828122,83.789272,57.545434,75.714811,89.682878,89.987492,87.162093,91.685674,87.270988
0.759363,0.239282,0,0.884776,0.180152,0.535815,0.881987,0.157426,0.530853,0.759363,0.239282,0,0.852571,0.15931,0.520726,0.852626,0.15931,0.520818,0.85263,0.159351,0.520726,0.901685,0.175566,0.559696,0.499972,0.239282,0,0.859222,0.171512,0.463116,0.868,0.160866,0.508851,0.755096,0.239282,0,0.843171,0.197371,0.427636,0.861023,0.17919,0.450774,0.714766,0.205131,0.431584,82.552901,82.488737,0,85.608191,84.125597,85.010239,85.478498,85.544027,76.075085,79.743345,77.732423,84.162457,82.80273,79.616382,84.11058,76.075085,76.075085,85.118089,85.544027,84.322184,83.193174,80.372696
0.635658,0.592992,0.185208,0.812092,0.438679,0.432201,0.682472,0.485175,0.373831,0.635658,0.592992,0.185208,0.77049,0.431267,0.439001,0.76968,0.429919,0.440797,0.769935,0.423854,0.448652,0.8099,0.431267,0.444014,0.629437,0.597709,0.174399,0.696863,0.551213,0.261706,0.733002,0.506065,0.341583,0.635326,0.631402,0.128272,0.67909,0.58558,0.211816,0.754571,0.489218,0.349169,0.673889,0.498652,0.357909,58.240741,56.25,33.564815,59.12037,58.935185,0,56.990741,59.722222,0,52.453704,54.444444,54.074074,58.564815,40.324074,52.824074,31.712963,40.833333,56.990741,59.444444,57.175926,62.453704,52.592593
0.710937,0.563453,0.268286,0.96338,0.208554,0.744932,0.934369,0.108865,0.865703,0.710937,0.563453,0.268286,0.944445,0.150233,0.81381,0.945464,0.147589,0.817153,0.94169,0.143235,0.822112,0.960599,0.203266,0.751371,0.710937,0.563453,0.268286,0.857519,0.361431,0.536663,0.921954,0.216174,0.730196,0.720542,0.576516,0.254003,0.86556,0.377294,0.521356,0.916895,0.23888,0.700334,0.935509,0.107621,0.867384,82.177083,79.833333,0,85.96875,88.677083,0,86.833333,85.552083,0,90.15625,90.135417,81.552083,86.40625,59.75,85.885417,23.854167,43.78125,85.6875,87.322917,86,91.46875,84.604167
0.642814,0.789562,0.082829,0.715756,0.761791,0.138006,0.550373,0.803447,0.101673,0.642814,0.789562,0.082829,0.716813,0.740962,0.149721,0.714408,0.740484,0.15041,0.707139,0.740484,0.15281,0.709279,0.769931,0.135929,0.649874,0.790041,0.083282,0.701957,0.757003,0.126813,0.706412,0.755327,0.126745,0.63538,0.793153,0.073038,0.694111,0.755806,0.125441,0.714954,0.751257,0.137211,0.55314,0.798181,0.106709,24.402619,23.600655,0,27.234043,27.757774,0,25.008183,26.219313,0,20.310966,25.204583,25.531915,19.558101,23.698854,20.703764,16.775777,21.162029,20.769231,25.859247,25.319149,25.057283,20.032733
0.493989,0.237864,-0.006381,0.493989,0.237864,-0.006381,0.493989,0.237864,-0.006381,0.498779,0.235437,0.030141,0.493872,0.237864,-0.00945,0.493872,0.237864,-0.00945,0.493872,0.237864,-0.00945,0.665341,0.25,0.187299,0.549359,0.225728,0.040565,0.549359,0.225728,0.040565,0.549359,0.225728,0.040565,0.578787,0.31068,0.10961,0.578787,0.31068,0.10961,0.578787,0.31068,0.10961,0.576013,0.332524,0.11144,78.305085,69.830508,0,76.271186,73.728814,0,80.338983,79.322034,0,69.152542,72.711864,79.661017,78.813559,78.305085,75.254237,79.661017,79.830508,78.644068,79.322034,78.813559,77.118644,68.474576
0.934807,0.089888,0.863608,0.934807,0.089888,0.863608,0.934807,0.089888,0.863608,0.797344,0.376404,0.405898,0.934807,0.089888,0.863608,0.934807,0.089888,0.863608,0.934807,0.089888,0.863608,0.983141,0.044944,0.931915,0.903853,0.151685,0.771001,0.903853,0.151685,0.771001,0.903853,0.151685,0.771001,0.936396,0.08427,0.872212,0.936396,0.08427,0.872212,0.936396,0.08427,0.872212,0.955204,0.061798,0.906913,97.959184,97.55102,83.673469,97.55102,98.367347,0,98.367347,97.55102,0,94.285714,98.367347,84.081633,90.612245,74.285714,89.387755,40.816327,55.102041,91.428571,97.55102,89.387755,96.734694,88.979592
0.823949,0.418478,0.463731,0.823949,0.418478,0.463731,0.823949,0.418478,0.463731,0.75194,0.505435,0.30248,0.818414,0.396739,0.49337,0.818414,0.396739,0.49337,0.818414,0.396739,0.49337,0.852079,0.451087,0.427412,0.717137,0.555707,0.267202,0.717137,0.555707,0.267202,0.717137,0.555707,0.267202,0.721951,0.476902,0.391513,0.721951,0.476902,0.391513,0.721951,0.476902,0.391513,0.701815,0.466033,0.402286,56.372093,54.883721,0,64.744186,59.44186,0,64.465116,64.651163,0,48.465116,57.953488,59.162791,59.72093,57.581395,60.55814,29.302326,49.581395,58.325581,65.116279,41.395349,55.255814,50.511628
0.509881,0.492958,0.034951,0.509881,0.492958,0.034951,0.509881,0.492958,0.034951,0.62819,0.464789,0.141758,0.675966,0.394366,0.29,0.675966,0.394366,0.29,0.675966,0.394366,0.29,0.66666,0.450704,0.25557,0.490388,0.408451,0,0.490388,0.408451,0,0.490388,0.408451,0,0.576059,0.507042,0.178135,0.576059,0.507042,0.178135,0.576059,0.507042,0.178135,0.638042,0.535211,0.238498,53.333333,55.555556,0,43.333333,61.111111,0,63.333333,62.222222,0,60,61.111111,55.555556,63.333333,56.666667,50,61.111111,51.111111,48.888889,62.222222,58.888889,71.111111,52.222222
0.576381,0.378378,0.141674,0.576381,0.378378,0.141674,0.576381,0.378378,0.141674,0.564376,0.391892,0.047069,0.566392,0.418919,0.156307,0.566392,0.418919,0.156307,0.566392,0.418919,0.156307,0.607754,0.472973,0.09913,0.579593,0.364865,0.085165,0.579593,0.364865,0.085165,0.579593,0.364865,0.085165,0.556849,0.418919,0.087873,0.556849,0.418919,0.087873,0.556849,0.418919,0.087873,0.563598,0.432432,0.092373,62.105263,51.578947,0,57.894737,60,0,64.210526,66.315789,0,49.473684,60,68.421053,64.210526,67.368421,65.263158,73.684211,66.315789,57.894737,66.315789,65.263158,67.368421,66.315789
0.619577,0.5,0.178025,0.619577,0.5,0.178025,0.619577,0.5,0.178025,0.584484,0.472973,0.089631,0.590038,0.540541,0.144509,0.590038,0.540541,0.144509,0.590038,0.540541,0.144509,0.578076,0.513514,0.137423,0.58545,0.405405,0.084536,0.58545,0.405405,0.084536,0.58545,0.405405,0.084536,0.56709,0.513514,0.142683,0.56709,0.513514,0.142683,0.56709,0.513514,0.142683,0.558182,0.513514,0.114052,65.555556,54.444444,0,52.222222,58.888889,0,74.444444,67.777778,0,51.111111,45.555556,64.444444,67.777778,67.777778,52.222222,66.666667,66.666667,61.111111,67.777778,67.777778,70,48.888889
0.796568,0.175676,0.554836,0.796568,0.175676,0.554836,0.796568,0.175676,0.554836,0.710289,0.189189,0.463212,0.784128,0.175676,0.575463,0.784128,0.175676,0.575463,0.784128,0.175676,0.575463,0.742631,0.22973,0.475177,0.492633,0.27027,0,0.492633,0.27027,0,0.492633,0.27027,0,0.831352,0.175676,0.627709,0.831352,0.175676,0.627709,0.831352,0.175676,0.627709,0.804196,0.162162,0.63,86.666667,83.333333,0,81.111111,90,0,85.555556,88.888889,0,91.111111,90,82.222222,83.333333,80,83.333333,83.333333,87.777778,78.888889,91.111111,81.111111,92.222222,85.555556
0.844806,0.407216,0.485221,0.844806,0.407216,0.485221,0.844806,0.407216,0.485221,0.637034,0.587629,0.178821,0.77371,0.407216,0.492567,0.77371,0.407216,0.492567,0.77371,0.407216,0.492567,0.830903,0.407216,0.494141,0.497106,0.690722,0,0.497106,0.690722,0,0.497106,0.690722,0,0.774863,0.427835,0.465742,0.774863,0.427835,0.465742,0.774863,0.427835,0.465742,0.717801,0.453608,0.426171,68.4,63.6,0,53.2,65.6,0,64,65.2,0,58,58,58.4,59.2,22,62.4,34,44.8,66.8,65.2,34,68,59.2
0.860874,0.305051,0.664444,0.860874,0.305051,0.664444,0.860874,0.305051,0.664444,0.677468,0.824242,0.093333,0.873031,0.320202,0.647778,0.873031,0.320202,0.647778,0.873031,0.320202,0.647778,0.944771,0.416162,0.542222,0.840629,0.639394,0.296667,0.840629,0.639394,0.296667,0.840629,0.639394,0.296667,0.847517,0.290909,0.68,0.847517,0.290909,0.68,0.847517,0.290909,0.68,0.957222,0.077778,0.914444,57.692308,61.748252,0,80.629371,90,0,66.293706,79.65035,0,98.251748,97.342657,59.440559,66.923077,31.958042,76.153846,9.090909,17.342657,79.020979,92.167832,56.153846,96.083916,80.559441
0.763571,0.022713,0.296537,0.905688,0.03398,0.447006,0.658211,0.020299,0.527338,0.763571,0.022713,0.296537,0.761881,0.017527,0.410466,0.764462,0.016275,0.495944,0.764342,0.015649,0.529012,0.912481,0.044442,0.411483,0.499977,0.02325,0,0.758888,0.018063,0.517071,0.759154,0.016185,0.510351,0.813785,0.02325,0,0.872945,0.02325,0,0.890862,0.01851,0.46221,0.730054,0.017258,0.598133,97.494033,95.73389,0,98.412888,98.49642,98.204057,97.905728,98.406921,98.317422,98.198091,98.669451,98.436754,98.436754,98.192124,98.186158,97.702864,97.702864,98.47852,98.502387,98.47852,98.908115,98.245823
0.740391,0.040555,0.32758,0.740391,0.040555,0.32758,0.740391,0.040555,0.32758,0.742623,0.048026,0.240503,0.578874,0.071505,0.226545,0.578874,0.071505,0.226545,0.578874,0.071505,0.226545,0.68131,0.316969,0.067199,0.630281,0.048026,0.240503,0.630281,0.048026,0.240503,0.630281,0.048026,0.240503,0.604094,0.067236,0.205793,0.604094,0.067236,0.205793,0.604094,0.067236,0.205793,0.628212,0.043757,0.328691,95.323741,85.467626,0,93.81295,96.18705,97.05036,96.690647,96.402878,96.043165,96.258993,94.100719,96.690647,96.043165,95.611511,95.251799,96.043165,95.611511,95.611511,96.546763,95.755396,96.47482,95.035971
0.680646,0.179061,0,0.886762,0.214375,0.459193,0.910614,0.074782,0.756672,0.680646,0.179061,0,0.989817,0.010802,0.962371,0.989817,0.010802,0.962371,0.989817,0.010802,0.962371,0.823342,0.317408,0.31138,0.49942,0.179061,0,0.49942,0.179061,0,0.819637,0.176568,0.500463,0.666726,0.179061,0,0.747561,0.179061,0,0.763808,0.179061,0,0.896468,0.081014,0.744595,76.328234,69.151599,0,93.685675,97.941586,97.023644,98.91516,98.859527,92.851182,92.239221,77.190542,87.454798,92.851182,79.527121,97.579972,82.197497,82.197497,98.386648,98.859527,95.938804,89.902643,82.336579
0.710656,0.815443,0.100831,0.895953,0.580038,0.387656,0.721798,0.502825,0.469034,0.711839,0.813559,0.102521,0.764042,0.585687,0.381385,0.752062,0.595104,0.371532,0.735471,0.596987,0.369477,0.819814,0.725047,0.239739,0.48395,0.896422,0,0.48395,0.896422,0,0.48395,0.896422,0,0.673822,0.834275,0.081067,0.757996,0.764595,0.167885,0.806286,0.698682,0.249306,0.674046,0.632768,0.33145,47.086614,28.031496,0,28.976378,10.07874,0,53.700787,51.811024,0,39.527559,27.559055,42.047244,33.858268,0.787402,43.149606,11.811024,21.102362,43.464567,51.811024,11.811024,57.165354,39.212598
0.823122,0.014067,0,0.894263,0.014067,0,0.894078,0.014067,0,0.823122,0.014067,0,0.499895,0.014067,0,0.499895,0.014067,0,0.499895,0.014067,0,0.761082,0.066612,0.047841,0.499895,0.014067,0,0.499895,0.014067,0,0.499895,0.014067,0,0.559379,0.014067,0,0.571129,0.016549,-0.004238,0.515891,0.015308,-0.002286,0.561156,0.021514,0.150497,98.753463,92.963989,0,96.121884,97.977839,98.282548,98.753463,98.753463,98.67036,97.506925,96.426593,98.753463,98.393352,98.753463,97.562327,98.753463,98.753463,97.728532,98.753463,98.698061,98.753463,97.091413
0.763753,0.47619,0.311746,0.763753,0.47619,0.311746,0.763753,0.47619,0.311746,0.659322,0.428571,0.310521,0.788181,0.361905,0.460665,0.788181,0.361905,0.460665,0.788181,0.361905,0.460665,0.874942,0.380952,0.501779,0.489904,0.580952,0,0.489904,0.580952,0,0.489904,0.580952,0,0.580612,0.6,0.145128,0.580612,0.6,0.145128,0.580612,0.6,0.145128,0.750094,0.390476,0.491195,63.478261,66.086957,0,66.956522,72.173913,0,64.347826,70.434783,0,64.347826,65.217391,60,60.869565,13.043478,62.608696,52.173913,65.217391,57.391304,70.434783,52.173913,64.347826,62.608696
0.917434,0.14375,0.774634,0.917434,0.14375,0.774634,0.917434,0.14375,0.774634,0.578146,0.525,0.137023,0.917434,0.14375,0.774634,0.917434,0.14375,0.774634,0.917434,0.14375,0.774634,0.789467,0.34375,0.456991,0.893734,0.2125,0.664632,0.893734,0.2125,0.664632,0.893734,0.2125,0.664632,0.86075,0.19375,0.695873,0.86075,0.19375,0.695873,0.86075,0.19375,0.695873,0.726843,0.36875,0.400445,59.090909,73.636364,40.909091,55.909091,71.363636,0,51.363636,56.818182,0,69.545455,64.545455,51.363636,79.545455,50,84.090909,40.909091,45.909091,86.818182,85,84.545455,85.909091,83.181818
0.753543,0.174785,0.535935,0.753543,0.174785,0.535935,0.753543,0.174785,0.535935,0.701264,0.272206,0,0.735557,0.200573,0.490426,0.735557,0.200573,0.490426,0.735557,0.200573,0.490426,0.868183,0.272206,0.454876,0.711189,0.246418,0.266986,0.711189,0.246418,0.266986,0.711189,0.246418,0.266986,0.776502,0.186246,0.540538,0.776502,0.186246,0.540538,0.776502,0.186246,0.540538,0.691587,0.272206,0.357449,80.588235,71.764706,66.078431,83.333333,84.901961,80.784314,80.784314,80,73.529412,83.529412,81.176471,72.156863,78.823529,71.176471,87.45098,73.529412,73.529412,86.078431,81.568627,76.470588,91.568627,84.705882
0.538396,0.722581,-0.004281,0.538396,0.722581,-0.004281,0.538396,0.722581,-0.004281,0.527945,0.683871,0.057967,0.517932,0.735484,-0.022984,0.517932,0.735484,-0.022984,0.517932,0.735484,-0.022984,0.682721,0.548387,0.256322,0.537066,0.716129,0.008186,0.537066,0.716129,0.008186,0.537066,0.716129,0.008186,0.543234,0.670968,0.068262,0.543234,0.670968,0.068262,0.543234,0.670968,0.068262,0.568078,0.664516,0.090262,49,49.5,0,40.5,40,0,43.5,40.5,0,39,38.5,37.5,36,44,39.5,32.5,37.5,37.5,40,39.5,37.5,33.5
0.802662,0.25,0.625,0.802662,0.25,0.625,0.802662,0.25,0.625,0.736111,0.472222,0.291667,0.82581,0.25,0.625,0.82581,0.25,0.625,0.82581,0.25,0.625,0.803819,0.333333,0.5,0.674769,0.527778,0.208333,0.674769,0.527778,0.208333,0.674769,0.527778,0.208333,0.75,0.333333,0.5,0.75,0.333333,0.5,0.75,0.333333,0.5,0.8125,0.25,0.625,63.333333,60,0,50,66.666667,0,60,70,0,56.666667,70,46.666667,56.666667,43.333333,66.666667,33.333333,66.666667,73.333333,66.666667,73.333333,76.666667,56.666667
0.704283,0.403846,0.309298,0.704283,0.403846,0.309298,0.704283,0.403846,0.309298,0.686929,0.384615,0.33162,0.720904,0.365385,0.371901,0.720904,0.365385,0.371901,0.720904,0.365385,0.371901,0.718473,0.384615,0.377246,0.483315,0.557692,0,0.483315,0.557692,0,0.483315,0.557692,0,0.584741,0.480769,0.212598,0.584741,0.480769,0.212598,0.584741,0.480769,0.212598,0.636654,0.442308,0.288095,52.727273,54.545455,0,61.818182,67.272727,0,69.090909,65.454545,0,74.545455,69.090909,56.363636,56.363636,45.454545,58.181818,45.454545,61.818182,60,65.454545,40,63.636364,54.545455
0.739383,0.326923,0.424479,0.739383,0.326923,0.424479,0.739383,0.326923,0.424479,0.71606,0.365385,0.321429,0.728251,0.288462,0.511278,0.728251,0.288462,0.511278,0.728251,0.288462,0.511278,0.775641,0.307692,0.436314,0.682349,0.423077,0.214286,0.682349,0.423077,0.214286,0.682349,0.423077,0.214286,0.6163,0.423077,0.255208,0.6163,0.423077,0.255208,0.6163,0.423077,0.255208,0.657738,0.384615,0.322917,70.769231,81.538462,0,58.461538,67.692308,0,72.307692,76.923077,0,61.538462,75.384615,78.461538,81.538462,70.769231,76.923077,46.153846,81.538462,76.923077,76.923077,44.615385,83.076923,75.384615
0.541218,0.460317,0.009756,0.541218,0.460317,0.009756,0.541218,0.460317,0.009756,0.534017,0.52381,0.041494,0.644186,0.396825,0.213679,0.644186,0.396825,0.213679,0.644186,0.396825,0.213679,0.768071,0.365079,0.271493,0.563964,0.444444,-0.005128,0.563964,0.444444,-0.005128,0.563964,0.444444,-0.005128,0.728416,0.285714,0.462049,0.728416,0.285714,0.462049,0.728416,0.285714,0.462049,0.545877,0.492063,0.081805,75,66.25,0,65,75,0,70,73.75,0,58.75,63.75,71.25,66.25,62.5,71.25,62.5,58.75,68.75,73.75,58.75,77.5,57.5
0.4856,0.52,-0.04,0.4856,0.52,-0.04,0.4856,0.52,-0.04,0.5576,0.42,0.16,0.3728,0.62,-0.24,0.3728,0.62,-0.24,0.3728,0.62,-0.24,0.5232,0.4,0.2,0.368,0.6,-0.2,0.368,0.6,-0.2,0.368,0.6,-0.2,0.5136,0.48,0.04,0.5136,0.48,0.04,0.5136,0.48,0.04,0.34,0.66,-0.32,30,60,0,63.333333,45,50,41.666667,58.333333,50,16.666667,36.666667,50,68.333333,70,55,50,70,56.666667,58.333333,60,43.333333,56.666667
