# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestData5.data.R
# init = 2 (Default)
# random
#   seed = 212552255
# output
#   file = o1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w_0,w_1,w_2,w_3,w_4,w_5,a_0,b_0,c_1,a_1,alpha_1,a_2,b_2,c_2,a_3,b_3,c_3,alpha_3,alpha_4,beta_4,delta_4,kappa_4,a_5,b_5,c_5,alpha_5,sigma
# Adaptation terminated
# Step size = 0.00234437
# Diagonal elements of inverse mass matrix:
# 1.78476e-005, 2.07457e-005, 1.69872e-005, 3.41313e-005, 3.31942e-005, 1.36465e-005, 6.73486e-005, 4.85006e-005, 5.78233e-005, 1.59139e-005, 0.000110902, 3.94422e-005, 3.77792e-005, 5.74593e-005, 5.41138e-005, 1.5576e-005, 1.75766e-005, 1.42482e-005, 1.52092e-005, 2.87072e-005, 1.91894e-005, 1.00146e-005, 0.00013996, 2.2489e-005, 2.65561e-005, 1.42136e-005, 2.65245e-005
-235.423,0.775309,0.00234437,8,405,1,248.595,1.13316,0.967869,0.357588,0.400222,3.89701,4.04049,-0.216886,1.83819,1.98311,-1.62973,0.0867465,1.74922,-0.842046,-1.71395,1.25978,1.07737,0.269491,0.225618,0.78766,1.70065,-1.50909,0.00232637,0.709555,-1.20841,-0.784271,1.40881,1.6658
-234.727,0.345833,0.00234437,7,240,1,257.334,1.13312,0.966993,0.357556,0.400194,3.89573,4.04129,-0.216873,1.83752,1.98333,-1.63006,0.0871073,1.74905,-0.841248,-1.7134,1.26026,1.07766,0.269622,0.225709,0.787448,1.70055,-1.50894,0.00200333,0.708395,-1.20847,-0.78458,1.4088,1.66624
-235.485,0.668675,0.00234437,8,498,1,249.958,1.13402,0.968344,0.357721,0.400296,3.8989,4.03905,-0.216402,1.84123,1.98569,-1.63196,0.0907675,1.7489,-0.841866,-1.71284,1.26026,1.07954,0.269063,0.225074,0.786631,1.70127,-1.50769,0.00211429,0.710905,-1.2054,-0.782955,1.40892,1.66459
-234.798,0.423188,0.00234437,8,345,1,249.894,1.13421,0.968018,0.357772,0.399662,3.90076,4.03809,-0.2172,1.84294,1.98545,-1.63277,0.088962,1.74843,-0.841878,-1.71296,1.26031,1.08052,0.268518,0.224565,0.787737,1.70176,-1.50738,0.00148151,0.710294,-1.2056,-0.78403,1.40913,1.66509
-233.053,0.584269,0.00234437,8,356,1,249.11,1.13205,0.965863,0.357941,0.400845,3.91566,4.03347,-0.220277,1.84338,1.98346,-1.63339,0.0887386,1.74672,-0.841153,-1.71438,1.257,1.08144,0.272414,0.223232,0.786962,1.69984,-1.50706,0.00160435,0.7047,-1.20747,-0.783103,1.40921,1.6689
-232.721,0.189189,0.00234437,6,111,1,251.698,1.132,0.966025,0.357943,0.400776,3.91507,4.03295,-0.220946,1.84386,1.98388,-1.63353,0.0890459,1.74649,-0.841176,-1.71433,1.25781,1.0815,0.272309,0.223192,0.786849,1.6996,-1.50723,0.0013804,0.704035,-1.20778,-0.783079,1.40912,1.66961
-232.75,0.183673,0.00234437,7,245,1,251.837,1.13193,0.965907,0.358057,0.40098,3.9158,4.03221,-0.22121,1.84373,1.98385,-1.63339,0.089254,1.74685,-0.841138,-1.71465,1.25826,1.08137,0.272344,0.222983,0.786974,1.69978,-1.50744,0.00141282,0.70383,-1.20767,-0.78335,1.40899,1.66908
-232.757,0.293478,0.00234437,8,276,1,252.301,1.13235,0.966086,0.358119,0.401025,3.91467,4.0312,-0.221042,1.84342,1.98451,-1.63344,0.0895736,1.74694,-0.841221,-1.71522,1.25974,1.08058,0.27239,0.222956,0.786886,1.69852,-1.50748,0.00145769,0.703155,-1.20804,-0.783753,1.40878,1.66947
-230.122,0.366919,0.00234437,9,526,1,244.87,1.13453,0.965151,0.355557,0.402477,3.92872,4.03442,-0.220402,1.84306,1.98535,-1.63721,0.0758856,1.74494,-0.846517,-1.71753,1.25803,1.08448,0.274371,0.226813,0.786761,1.70256,-1.5087,0.00230246,0.68614,-1.21223,-0.787961,1.40694,1.67181
-230.102,0.510309,0.00234437,7,194,1,246.291,1.13474,0.966158,0.355517,0.40192,3.92793,4.03307,-0.221959,1.84244,1.98483,-1.6374,0.0740371,1.74395,-0.845718,-1.71715,1.25903,1.08554,0.27486,0.226985,0.787949,1.70187,-1.50867,0.00164084,0.687819,-1.21309,-0.78568,1.40801,1.67028
-230.535,0.406015,0.00234437,7,133,1,242.11,1.13506,0.966367,0.355341,0.401643,3.92884,4.03121,-0.223001,1.8419,1.98506,-1.63779,0.0741188,1.74438,-0.845474,-1.71766,1.25859,1.08547,0.274632,0.227007,0.78843,1.70156,-1.50873,0.00213634,0.687659,-1.21247,-0.78603,1.40799,1.6701
-228.418,0.634051,0.00234437,8,511,1,246.155,1.13352,0.967501,0.355161,0.401488,3.93594,4.02934,-0.224924,1.84363,1.98576,-1.63763,0.078832,1.74392,-0.846068,-1.71767,1.25687,1.08539,0.274621,0.22753,0.788859,1.70094,-1.50745,0.00179344,0.681774,-1.21149,-0.786546,1.40924,1.66961
-227.024,0.449057,0.00234437,8,265,1,240.04,1.13276,0.967262,0.355468,0.401995,3.93444,4.02432,-0.225,1.84346,1.98473,-1.63796,0.0799359,1.74552,-0.842762,-1.71618,1.25662,1.085,0.275989,0.227448,0.787778,1.70346,-1.50805,0.00147483,0.677507,-1.21255,-0.786215,1.40872,1.66984
-227.336,0.0852993,0.00234437,9,551,1,245.991,1.13285,0.966969,0.355563,0.401823,3.9338,4.02493,-0.225401,1.84338,1.98518,-1.63827,0.0803599,1.74553,-0.84275,-1.7158,1.25715,1.08539,0.276279,0.227402,0.787781,1.70294,-1.50827,0.00175103,0.677604,-1.21257,-0.785883,1.40901,1.6699
-227.451,0.422222,0.00234437,7,225,1,236.578,1.13337,0.967457,0.355575,0.401727,3.93387,4.02375,-0.225088,1.84358,1.98491,-1.63792,0.0810386,1.74508,-0.842966,-1.71654,1.2561,1.08505,0.2767,0.227406,0.788196,1.703,-1.5083,0.00190814,0.677829,-1.21264,-0.78583,1.40893,1.66988
-227.38,0.231818,0.00234437,7,220,1,239.355,1.13358,0.967477,0.355527,0.401875,3.93632,4.02298,-0.224392,1.84329,1.98553,-1.63814,0.0808878,1.7452,-0.842426,-1.71687,1.25614,1.08496,0.277161,0.227206,0.788359,1.70261,-1.50842,0.00152648,0.678715,-1.21309,-0.78543,1.40879,1.66969
-227.678,0.363636,0.00234437,6,99,1,248.278,1.13349,0.966875,0.355476,0.401892,3.93673,4.02388,-0.224222,1.84318,1.98557,-1.63795,0.0817282,1.74522,-0.842681,-1.71647,1.25633,1.08478,0.277145,0.227373,0.787895,1.7024,-1.50863,0.00195133,0.678466,-1.21288,-0.785997,1.40849,1.66943
-226.88,0.333333,0.00234437,8,315,1,242.581,1.13391,0.965751,0.355558,0.401625,3.93905,4.02142,-0.225198,1.84228,1.98737,-1.63896,0.082951,1.74656,-0.84188,-1.71558,1.25464,1.08377,0.276769,0.227263,0.787966,1.7014,-1.5091,0.00143508,0.678195,-1.21282,-0.785404,1.40845,1.6698
-226.908,0.169231,0.00234437,8,390,1,247.233,1.13368,0.965453,0.355619,0.401705,3.94032,4.02312,-0.22593,1.842,1.98828,-1.63906,0.0816884,1.74587,-0.841638,-1.71579,1.25479,1.08355,0.277037,0.226818,0.787775,1.70065,-1.50936,0.00143021,0.67826,-1.21247,-0.784983,1.4082,1.67057
-227.327,0.530303,0.00234437,8,330,1,249.556,1.13312,0.965551,0.355654,0.400995,3.93928,4.02046,-0.226584,1.8417,1.99009,-1.63919,0.0805696,1.74693,-0.840719,-1.71509,1.25676,1.08387,0.276915,0.227233,0.787433,1.70047,-1.5089,0.00165438,0.678084,-1.21431,-0.786095,1.40877,1.67101
-227.97,0.18896,0.00234437,8,471,1,241.799,1.13321,0.965843,0.355689,0.400945,3.937,4.02059,-0.227675,1.84212,1.9899,-1.6389,0.0805436,1.74682,-0.840323,-1.71532,1.25656,1.08399,0.276974,0.227387,0.787589,1.70037,-1.50942,0.00177848,0.680508,-1.21426,-0.785977,1.40879,1.66957
-227.971,0.284153,0.00234437,7,183,1,235.381,1.13334,0.965442,0.355718,0.400899,3.93752,4.02073,-0.227655,1.84231,1.98986,-1.63886,0.080178,1.74693,-0.840154,-1.715,1.2568,1.08402,0.276968,0.227336,0.787884,1.7002,-1.50952,0.00166802,0.680756,-1.21415,-0.785999,1.40881,1.66955
-228.044,0.240506,0.00234437,8,395,1,237.844,1.13049,0.961821,0.355175,0.401374,3.94989,4.01593,-0.230742,1.84288,1.98481,-1.63995,0.0778313,1.74804,-0.838003,-1.71489,1.25639,1.08285,0.276383,0.228168,0.784679,1.70111,-1.50878,0.00165862,0.682141,-1.21494,-0.788739,1.41101,1.67046
-227.951,0.141079,0.00234437,8,482,1,237.877,1.13043,0.961877,0.355179,0.401345,3.94982,4.01601,-0.230791,1.84281,1.98481,-1.63998,0.0778476,1.74806,-0.838021,-1.71479,1.25636,1.08288,0.276372,0.228184,0.784724,1.70111,-1.50875,0.00160995,0.681963,-1.21487,-0.788791,1.41111,1.67046
-227.901,0.0748792,0.00234437,8,414,1,245.199,1.13053,0.961879,0.355158,0.401467,3.94986,4.01642,-0.23053,1.84278,1.98465,-1.64009,0.077362,1.7478,-0.83812,-1.71446,1.25633,1.08288,0.276437,0.228188,0.784799,1.70101,-1.50879,0.001557,0.681824,-1.21494,-0.788619,1.41104,1.67039
-228.136,0.116071,0.00234437,8,336,1,237.761,1.13059,0.962217,0.355116,0.401357,3.95082,4.01623,-0.230502,1.84339,1.98447,-1.64019,0.0773936,1.7476,-0.837996,-1.71472,1.2567,1.08276,0.276297,0.228143,0.784865,1.70117,-1.5087,0.00167121,0.682125,-1.21473,-0.78914,1.41107,1.67034
-227.865,0.097561,0.00234437,7,246,1,243.242,1.13052,0.962165,0.355204,0.401401,3.95039,4.01678,-0.230146,1.84333,1.98452,-1.6401,0.077529,1.7478,-0.837874,-1.71436,1.2564,1.08275,0.276193,0.228185,0.784803,1.70121,-1.50865,0.00156377,0.681572,-1.21463,-0.789177,1.411,1.67056
-227.946,0.104072,0.00234437,7,221,1,243.172,1.13063,0.96215,0.355204,0.401425,3.95035,4.01703,-0.23005,1.84315,1.98448,-1.64005,0.0774834,1.74791,-0.837955,-1.71445,1.25598,1.08269,0.276151,0.228065,0.784819,1.70136,-1.50874,0.00166069,0.68167,-1.21453,-0.789032,1.41102,1.67068
-228.014,0.0632411,0.00234437,8,506,1,241.417,1.13062,0.962214,0.355199,0.401407,3.9506,4.01697,-0.229895,1.84319,1.98432,-1.64001,0.0775993,1.748,-0.837876,-1.71454,1.25601,1.0827,0.276159,0.228092,0.784824,1.70131,-1.50871,0.00161968,0.68208,-1.21453,-0.789024,1.41101,1.67057
-227.917,0.16129,0.00234437,6,93,1,238.341,1.13058,0.962223,0.355171,0.401387,3.95073,4.017,-0.229864,1.84323,1.9843,-1.64,0.0777297,1.7479,-0.837761,-1.7146,1.25607,1.08267,0.276135,0.228135,0.784894,1.70134,-1.50879,0.00150359,0.682111,-1.2146,-0.789026,1.41102,1.67056
-227.999,0.386503,0.00234437,8,326,1,239.775,1.13185,0.963579,0.355686,0.401325,3.95184,4.01545,-0.231508,1.8458,1.98368,-1.63808,0.0803338,1.74818,-0.838417,-1.71498,1.25487,1.08125,0.275048,0.228463,0.786368,1.70033,-1.50884,0.00147599,0.683332,-1.21521,-0.788991,1.41117,1.6708
-227.943,0.0846774,0.00234437,7,248,1,238.661,1.1316,0.963544,0.355743,0.401335,3.95217,4.01564,-0.231369,1.84548,1.98365,-1.63806,0.0803814,1.74806,-0.838681,-1.71514,1.25469,1.08123,0.275022,0.228561,0.786324,1.70042,-1.50885,0.00146608,0.683202,-1.21519,-0.789097,1.41128,1.67051
-228.012,0.079646,0.00234437,6,113,1,240.935,1.13167,0.963503,0.355712,0.401307,3.95198,4.01576,-0.231348,1.84559,1.98381,-1.63806,0.0803722,1.74807,-0.838704,-1.71505,1.25473,1.08117,0.275093,0.228603,0.786356,1.70042,-1.50882,0.00155293,0.683129,-1.21515,-0.789128,1.41126,1.67051
-227.673,0.36803,0.00234437,8,269,1,238.395,1.13205,0.962572,0.355859,0.401327,3.9588,4.01323,-0.22998,1.84545,1.98367,-1.63862,0.0799159,1.74802,-0.838526,-1.71466,1.25432,1.08145,0.27536,0.229616,0.785899,1.70051,-1.5089,0.00170022,0.680487,-1.21636,-0.788748,1.41143,1.67008
-227.861,0.469256,0.00234437,8,309,1,235.58,1.13233,0.962577,0.355681,0.401413,3.96223,4.01116,-0.229914,1.84325,1.98368,-1.63852,0.0787264,1.74857,-0.838441,-1.71485,1.25466,1.08138,0.275005,0.229383,0.785249,1.70051,-1.50875,0.00163691,0.681151,-1.21659,-0.788383,1.41159,1.67129
-227.823,0.221198,0.00234437,7,217,1,234.785,1.13238,0.96257,0.355691,0.401369,3.96254,4.01135,-0.229851,1.8432,1.98355,-1.63857,0.0787383,1.74871,-0.838464,-1.71493,1.25469,1.08137,0.275068,0.229425,0.78523,1.70054,-1.50873,0.00159724,0.681138,-1.21662,-0.788552,1.41158,1.67128
-227.653,0.168478,0.00234437,7,184,1,236.693,1.13248,0.962584,0.355639,0.401357,3.96177,4.01116,-0.229754,1.84332,1.98354,-1.63854,0.078801,1.7488,-0.838564,-1.71501,1.25451,1.08138,0.275179,0.229535,0.785276,1.70031,-1.5086,0.00149286,0.68095,-1.21646,-0.788586,1.41163,1.67134
-227.617,0.243137,0.00234437,7,255,1,241.722,1.13326,0.962303,0.355552,0.401202,3.96345,4.01164,-0.229928,1.84286,1.98367,-1.63854,0.078879,1.749,-0.8391,-1.71533,1.2548,1.0813,0.27487,0.229443,0.785203,1.69994,-1.50901,0.00152945,0.680558,-1.21629,-0.788711,1.41165,1.67188
-227.582,0.0902439,0.00234437,8,410,1,243.125,1.13326,0.962203,0.355695,0.401056,3.96328,4.01162,-0.230584,1.84293,1.9835,-1.63853,0.0788882,1.7486,-0.839179,-1.71545,1.25464,1.08151,0.274766,0.229351,0.785195,1.69987,-1.50873,0.00160795,0.680355,-1.21613,-0.788668,1.41176,1.67158
-227.053,0.309227,0.00234437,8,401,1,250.974,1.13386,0.96561,0.354826,0.403898,3.97313,4.0102,-0.228458,1.83815,1.98961,-1.63781,0.0749465,1.7455,-0.839157,-1.71909,1.25833,1.08189,0.273093,0.235825,0.785023,1.70483,-1.50605,0.00142619,0.674732,-1.2118,-0.7847,1.41094,1.6704
-227.258,0.480826,0.00234437,8,339,1,235.602,1.13332,0.964823,0.355045,0.404494,3.97955,4.01508,-0.230013,1.83845,1.99005,-1.63878,0.0742291,1.74493,-0.837488,-1.71761,1.26057,1.08259,0.273025,0.235437,0.784838,1.70531,-1.50548,0.00160311,0.673921,-1.21106,-0.783731,1.40983,1.66874
-226.888,0.383333,0.00234437,8,420,1,245.381,1.13331,0.964199,0.354889,0.404254,3.97951,4.01624,-0.229705,1.83812,1.98971,-1.63845,0.075578,1.74618,-0.83659,-1.71781,1.26134,1.08259,0.272252,0.234723,0.785001,1.70511,-1.50556,0.00153322,0.672575,-1.2104,-0.783772,1.4096,1.66843
-227.027,0.130653,0.00234437,7,199,1,238.792,1.13309,0.964215,0.354804,0.404276,3.97901,4.01573,-0.229532,1.83785,1.98946,-1.63871,0.0759079,1.7463,-0.83668,-1.71748,1.2613,1.08246,0.272115,0.234736,0.785033,1.70496,-1.50561,0.00169287,0.672523,-1.21051,-0.783669,1.40955,1.66818
-228.54,0.325373,0.00234437,8,335,1,247.26,1.13378,0.960767,0.355029,0.403115,3.96474,4.01826,-0.221717,1.83873,1.99463,-1.63909,0.0662911,1.74419,-0.836813,-1.7209,1.26048,1.08301,0.271694,0.231881,0.780887,1.70834,-1.50347,0.00207114,0.675398,-1.2115,-0.781985,1.41012,1.66621
-228.689,0.714286,0.00234437,8,392,1,237.461,1.13455,0.959485,0.354651,0.403014,3.97135,4.01585,-0.221676,1.83803,1.99185,-1.63877,0.0681543,1.7433,-0.835343,-1.71945,1.26068,1.08282,0.271433,0.232192,0.78188,1.70701,-1.50395,0.002032,0.676398,-1.21187,-0.781406,1.40983,1.66544
-228.679,0.506024,0.00234437,7,249,1,240.708,1.13469,0.959607,0.354709,0.40308,3.97291,4.01746,-0.222636,1.83798,1.99108,-1.63923,0.0681204,1.7437,-0.835281,-1.71927,1.26107,1.08321,0.271676,0.232066,0.781477,1.70721,-1.50414,0.00171988,0.677828,-1.21217,-0.78121,1.41003,1.66561
-228.652,0.637394,0.00234437,8,353,1,254.479,1.13379,0.959423,0.354614,0.403024,3.97203,4.01705,-0.220851,1.83627,1.98959,-1.63921,0.0694285,1.7434,-0.836215,-1.71967,1.26106,1.08307,0.271855,0.230558,0.780055,1.70818,-1.50447,0.00187966,0.677166,-1.21039,-0.780761,1.41004,1.66247
-228.834,0.347533,0.00234437,8,446,1,242.835,1.13305,0.959193,0.354612,0.402779,3.97102,4.0172,-0.221188,1.83681,1.98968,-1.6394,0.0693744,1.74336,-0.836424,-1.71898,1.26069,1.08275,0.272176,0.230582,0.780192,1.70813,-1.50447,0.00209442,0.677188,-1.21,-0.780979,1.41,1.66236
-227.622,0.626747,0.00234437,8,501,1,243.604,1.13184,0.958807,0.354669,0.402654,3.96626,4.01574,-0.224577,1.83762,1.99062,-1.63887,0.0697841,1.74144,-0.836013,-1.71868,1.26037,1.0821,0.272518,0.230105,0.780263,1.70824,-1.50504,0.00196797,0.673571,-1.20945,-0.780504,1.41135,1.66064
-227.108,0.101266,0.00234437,8,316,1,247.412,1.13185,0.958665,0.354569,0.402678,3.96677,4.0163,-0.224294,1.83798,1.99065,-1.63894,0.0696692,1.74135,-0.836288,-1.71813,1.26065,1.08212,0.272386,0.230232,0.780318,1.70847,-1.50496,0.0016301,0.672703,-1.20939,-0.780469,1.41127,1.66051
-227.723,0.629746,0.00234437,8,316,1,243.345,1.13201,0.960113,0.355041,0.402924,3.96746,4.01974,-0.224867,1.83977,1.99162,-1.6393,0.0721939,1.74139,-0.836406,-1.71803,1.25814,1.0823,0.271675,0.229487,0.780844,1.70728,-1.50454,0.00201359,0.6752,-1.20784,-0.782385,1.41294,1.6609
-227.447,0.644068,0.00234437,8,354,1,240.475,1.13254,0.958872,0.354767,0.403151,3.96641,4.01911,-0.226356,1.8387,1.99296,-1.64001,0.071039,1.74075,-0.835947,-1.71654,1.25638,1.08233,0.271363,0.227752,0.781683,1.7076,-1.50501,0.00188047,0.675696,-1.20805,-0.783981,1.41382,1.65985
-227.059,0.605882,0.00234437,8,340,1,242.137,1.13312,0.958913,0.354885,0.402151,3.96087,4.02152,-0.225564,1.8383,1.99273,-1.64027,0.0701097,1.74121,-0.83531,-1.71611,1.2551,1.08208,0.271895,0.227459,0.781646,1.70646,-1.50413,0.00185695,0.674589,-1.20835,-0.783335,1.41345,1.65785
-226.88,0.361582,0.00234437,7,177,1,240.93,1.13316,0.958978,0.354873,0.402166,3.96194,4.02206,-0.225128,1.83836,1.99205,-1.64005,0.0702175,1.74143,-0.835321,-1.71599,1.2551,1.08193,0.271914,0.227303,0.781582,1.70667,-1.50434,0.00168604,0.674564,-1.20814,-0.783914,1.41345,1.65776
-226.899,0.524123,0.00234437,8,456,1,237.722,1.13256,0.957943,0.355359,0.402728,3.95757,4.02569,-0.22123,1.83571,1.99172,-1.63965,0.0720131,1.74092,-0.835085,-1.71535,1.25479,1.08218,0.273452,0.2278,0.780828,1.70751,-1.50322,0.00170472,0.675373,-1.20794,-0.784165,1.41315,1.65787
-226.429,0.540772,0.00234437,8,466,1,237.906,1.13227,0.957351,0.355692,0.402775,3.95501,4.02658,-0.222822,1.83466,1.99187,-1.63966,0.0714404,1.73998,-0.833987,-1.71409,1.2549,1.08158,0.273347,0.227353,0.77988,1.70669,-1.50391,0.00142595,0.675395,-1.2079,-0.784417,1.41232,1.65834
-226.691,0.558912,0.00234437,8,331,1,239.382,1.12992,0.955447,0.35479,0.403632,3.95755,4.01863,-0.226938,1.8347,1.98644,-1.63916,0.0694592,1.73917,-0.834735,-1.71258,1.256,1.07973,0.274031,0.22722,0.78064,1.70752,-1.50581,0.00159088,0.676171,-1.2085,-0.785211,1.41317,1.66342
-226.937,0.297297,0.00234437,7,148,1,239.62,1.12981,0.955651,0.354788,0.403726,3.95683,4.01856,-0.227025,1.83476,1.98603,-1.63895,0.0695882,1.73936,-0.835029,-1.71256,1.2561,1.08018,0.274027,0.227391,0.780615,1.70742,-1.50547,0.00181798,0.676337,-1.2086,-0.785545,1.41331,1.6639
-227.062,0.309771,0.00234437,8,481,1,240.937,1.13013,0.955623,0.355036,0.403644,3.95564,4.01734,-0.228096,1.83426,1.98628,-1.63896,0.0684278,1.73954,-0.834292,-1.71272,1.25598,1.08016,0.274067,0.227464,0.780347,1.70713,-1.50561,0.00182727,0.676934,-1.20936,-0.785904,1.41333,1.66397
-226.786,0.334426,0.00234437,8,305,1,247.047,1.12987,0.954714,0.355027,0.404313,3.96091,4.01562,-0.226577,1.8362,1.98579,-1.63806,0.0689165,1.73649,-0.834756,-1.71357,1.25741,1.08081,0.273401,0.226617,0.781431,1.70479,-1.50603,0.00152843,0.675697,-1.20984,-0.784896,1.413,1.66052
-226.614,0.455414,0.00234437,8,314,1,244.175,1.12996,0.955103,0.355149,0.404558,3.9612,4.01621,-0.22725,1.83639,1.98576,-1.63802,0.068366,1.7375,-0.834604,-1.71349,1.25743,1.08101,0.273633,0.226009,0.781384,1.70457,-1.50556,0.00153917,0.67483,-1.20994,-0.784555,1.41261,1.66056
-226.586,0.385,0.00234437,8,400,1,237.852,1.13035,0.955052,0.354921,0.404148,3.96007,4.01788,-0.228618,1.8362,1.98538,-1.63778,0.0687151,1.73914,-0.832979,-1.71572,1.25667,1.08013,0.273138,0.226134,0.781364,1.70347,-1.50602,0.00148171,0.675695,-1.20878,-0.784036,1.41134,1.66023
-226.962,0.358974,0.00234437,8,312,1,243.575,1.13026,0.954872,0.354906,0.403965,3.96158,4.01463,-0.227337,1.83589,1.98643,-1.63767,0.0674909,1.74065,-0.831686,-1.71589,1.25805,1.07907,0.273695,0.225287,0.780861,1.70472,-1.50654,0.00143102,0.676172,-1.20798,-0.78386,1.4114,1.66198
-227.478,0.154341,0.00234437,8,311,1,241.511,1.13054,0.955126,0.354984,0.403879,3.9644,4.01644,-0.227612,1.83604,1.98619,-1.63727,0.0682762,1.74079,-0.831932,-1.71745,1.25862,1.07836,0.273514,0.225039,0.780937,1.7042,-1.5064,0.00179792,0.676662,-1.20827,-0.784113,1.41178,1.66231
-227.267,0.26361,0.00234437,8,349,1,239.068,1.13057,0.954958,0.354904,0.403764,3.9636,4.0167,-0.227232,1.8372,1.9862,-1.63723,0.0669779,1.74118,-0.832382,-1.71668,1.25849,1.07825,0.273471,0.224752,0.78091,1.70396,-1.50621,0.00166704,0.675999,-1.20792,-0.783871,1.41156,1.66204
-227.726,0.58046,0.00234437,8,348,1,240.729,1.13069,0.954002,0.354971,0.403035,3.96257,4.02062,-0.227499,1.83445,1.98775,-1.63699,0.072464,1.74145,-0.832825,-1.71813,1.2591,1.07697,0.27205,0.224213,0.781823,1.7042,-1.50647,0.00164357,0.679028,-1.20842,-0.781449,1.41053,1.66071
-227.629,0.27193,0.00234437,6,114,1,247.524,1.13076,0.953981,0.355005,0.40295,3.96217,4.02009,-0.227368,1.83476,1.98776,-1.63705,0.072319,1.74178,-0.832819,-1.7178,1.25911,1.07702,0.272129,0.224137,0.781776,1.70431,-1.5066,0.00151093,0.679067,-1.20831,-0.781439,1.41037,1.66056
-227.673,0.233038,0.00234437,8,339,1,240.241,1.13076,0.953903,0.354963,0.403309,3.96188,4.01968,-0.228084,1.83516,1.98749,-1.63698,0.0734413,1.74209,-0.832771,-1.71801,1.25929,1.07678,0.272374,0.224179,0.781715,1.70478,-1.50661,0.00165549,0.679085,-1.2089,-0.782058,1.41029,1.6613
-227.908,0.336449,0.00234437,7,214,1,247.921,1.13059,0.954195,0.355075,0.40354,3.96145,4.02045,-0.227087,1.83579,1.98726,-1.63727,0.0740062,1.74206,-0.832167,-1.71869,1.2601,1.07666,0.272534,0.224056,0.782383,1.70449,-1.50641,0.00177681,0.679058,-1.20777,-0.782149,1.40964,1.6612
-227.762,0.225806,0.00234437,7,217,1,238.034,1.1305,0.953929,0.355145,0.40345,3.96228,4.02038,-0.226566,1.83583,1.98697,-1.63706,0.0741021,1.74222,-0.832073,-1.71914,1.26062,1.07689,0.272464,0.224051,0.78248,1.70463,-1.5063,0.00158774,0.678911,-1.20776,-0.781941,1.40945,1.66131
-228.405,0.509524,0.00234437,8,420,1,246.077,1.12914,0.951058,0.355426,0.403282,3.96279,4.01518,-0.222019,1.83634,1.98738,-1.63601,0.0724649,1.74558,-0.831518,-1.7183,1.25544,1.07629,0.272618,0.225806,0.781397,1.70609,-1.50662,0.00158179,0.683119,-1.20768,-0.78458,1.40834,1.66096
-229.143,0.50995,0.00234437,8,402,1,240.363,1.12973,0.951528,0.355243,0.403247,3.95959,4.01723,-0.219772,1.8374,1.99008,-1.63675,0.0744597,1.74636,-0.829459,-1.72188,1.25292,1.07671,0.273605,0.226915,0.782051,1.7048,-1.50838,0.00143264,0.687407,-1.20884,-0.786513,1.40866,1.65724
-229.048,0.356061,0.00234437,8,264,1,241.875,1.12959,0.951611,0.35525,0.403322,3.96063,4.01764,-0.21963,1.83692,1.98958,-1.63676,0.0741301,1.7456,-0.828626,-1.72186,1.25262,1.07651,0.273536,0.227113,0.781732,1.70467,-1.50834,0.0013478,0.687442,-1.20801,-0.785729,1.40864,1.6573
-229.04,0.330396,0.00234437,7,227,1,248.067,1.13006,0.952228,0.35489,0.403391,3.96077,4.01539,-0.219301,1.83625,1.99072,-1.63737,0.0765678,1.7456,-0.827019,-1.72298,1.25159,1.07694,0.273769,0.226282,0.781219,1.70604,-1.50886,0.00154601,0.687432,-1.20757,-0.786576,1.40928,1.65716
-229.119,0.670768,0.00234437,8,325,1,245.277,1.13062,0.951651,0.355246,0.403317,3.95616,4.01633,-0.217571,1.83525,1.98786,-1.6347,0.0759452,1.74669,-0.824818,-1.72301,1.25502,1.07775,0.273826,0.22616,0.781078,1.70491,-1.50813,0.00215945,0.683737,-1.2077,-0.786248,1.41082,1.66164
-228.842,0.587302,0.00234437,7,252,1,245.33,1.13135,0.952364,0.3551,0.403319,3.95783,4.01142,-0.215253,1.8343,1.98948,-1.63492,0.079463,1.74459,-0.825577,-1.72538,1.2547,1.07744,0.273962,0.227063,0.781599,1.70481,-1.50644,0.00184424,0.684368,-1.20719,-0.785433,1.41043,1.66181
-229.526,0.630281,0.00234437,8,284,1,243.981,1.13263,0.954129,0.355237,0.402811,3.95439,4.00868,-0.21363,1.83564,1.98973,-1.63453,0.080578,1.74367,-0.826126,-1.72554,1.25505,1.07604,0.274461,0.227257,0.782233,1.70517,-1.50571,0.00217696,0.685355,-1.20715,-0.786417,1.41007,1.66121
