# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestData5.data.R
# init = 2 (Default)
# random
#   seed = 215632707
# output
#   file = o2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w_0,w_1,w_2,w_3,w_4,w_5,a_0,b_0,c_1,a_1,alpha_1,a_2,b_2,c_2,a_3,b_3,c_3,alpha_3,alpha_4,beta_4,delta_4,kappa_4,a_5,b_5,c_5,alpha_5,sigma
23.4161,0.999991,7.54315e-005,10,1023,0,-7.06171,0.349285,0.2392,0.111186,1.7016,0.836199,2.15857,0.672053,0.823295,-0.132876,11.1013,0.203607,0.822387,2.16887,-1.64752,0.189464,-0.851682,1.28706,-0.0909605,1.05442,-1.23363,0.190715,0.400475,0.0474453,-0.370244,0.973499,0.256587,0.126118
22.9695,0.999989,7.54315e-005,10,1023,0,-12.7776,0.344422,0.224288,0.109375,1.71612,0.807049,2.1948,0.678208,0.816322,-0.13238,11.1246,0.178728,0.826408,2.18813,-1.62002,0.187978,-0.83588,1.29647,-0.0834081,1.05623,-1.22263,0.180658,0.400214,0.0464385,-0.366257,0.969813,0.248854,0.12542
21.8611,0.999993,7.54315e-005,10,1023,0,-8.16992,0.331149,0.227147,0.108489,1.7738,0.882913,2.41803,0.654003,0.788118,-0.0846114,11.1026,0.166198,0.82853,2.19664,-1.60129,0.18724,-0.839869,1.30551,-0.0725072,1.08132,-1.16225,0.160016,0.390179,0.0433504,-0.341443,0.948529,0.2402,0.125448
22.9167,0.999999,7.54315e-005,10,1023,0,-6.85514,0.35646,0.229799,0.105002,1.73675,0.794638,2.35674,0.623566,0.778501,-0.087679,10.9667,0.206699,0.830915,2.29705,-1.59779,0.186276,-0.820601,1.29802,-0.0779312,1.06092,-1.16276,0.14749,0.400911,0.0375466,-0.324,0.940675,0.24286,0.123397
23.0116,1,7.54315e-005,10,1023,0,-3.47478,0.357041,0.231514,0.108137,1.73643,0.86906,2.41401,0.642201,0.790627,-0.0123969,10.87,0.212395,0.83551,2.22362,-1.60195,0.186075,-0.850801,1.30952,-0.0799723,1.05624,-1.15862,0.155541,0.390896,0.0386322,-0.327291,0.916553,0.246558,0.124146
22.5384,0.999999,7.54315e-005,10,1023,0,-12.221,0.345764,0.255979,0.114766,1.75689,0.814182,2.68491,0.680365,0.80922,-0.00216157,10.817,0.22139,0.844416,2.25343,-1.58647,0.186888,-0.839719,1.32101,-0.0825565,1.06807,-1.12763,0.1609,0.391698,0.0388699,-0.315368,0.914538,0.249209,0.126258
22.0286,1,7.54315e-005,10,1023,0,-11.8539,0.370209,0.274074,0.110833,1.75093,0.800665,2.52729,0.703618,0.818469,0.0396744,10.9959,0.234779,0.856483,2.18814,-1.60053,0.182043,-0.835583,1.31445,-0.0696427,1.05471,-1.10483,0.151142,0.412064,0.0391075,-0.332361,0.897958,0.254897,0.125885
22.9839,0.999995,7.54315e-005,10,1023,0,-8.63094,0.369356,0.260566,0.109068,1.75369,0.742106,2.48355,0.673208,0.813806,0.0762278,10.9262,0.202084,0.859356,2.11929,-1.60586,0.178551,-0.845191,1.31646,-0.0698237,1.06983,-1.09558,0.157104,0.416298,0.0362048,-0.341116,0.915802,0.258834,0.125145
22.438,0.999996,7.54315e-005,10,1023,0,-12.3091,0.370625,0.270261,0.111614,1.76308,0.729712,2.60652,0.65633,0.809508,0.0674663,10.9648,0.198926,0.861522,2.13263,-1.60609,0.177887,-0.831533,1.31653,-0.0639115,1.06251,-1.09406,0.148998,0.417945,0.0380636,-0.353859,0.915323,0.260045,0.125071
22.4008,1,7.54315e-005,10,1023,0,-8.97974,0.377326,0.275009,0.112314,1.76721,0.731866,2.60156,0.643568,0.811603,0.0829164,11.011,0.196737,0.857854,2.1309,-1.59293,0.173513,-0.830056,1.32381,-0.0641417,1.0597,-1.0975,0.155357,0.418722,0.0369171,-0.352617,0.929461,0.261066,0.124539
21.8714,0.999988,7.54315e-005,10,1023,0,-7.43233,0.367525,0.253842,0.113639,1.73203,0.691305,2.57578,0.652189,0.855919,0.0758355,11.0623,0.17285,0.850987,2.07433,-1.59583,0.177232,-0.873825,1.3331,-0.0683383,1.04339,-1.05403,0.151732,0.415443,0.0359325,-0.345211,0.930628,0.260672,0.122539
22.0342,0.999997,7.54315e-005,10,1023,0,-10.4073,0.365542,0.249535,0.112678,1.71486,0.772982,2.69426,0.681363,0.856375,0.0684597,10.935,0.181037,0.854078,2.03503,-1.59206,0.17337,-0.911154,1.33447,-0.0635046,1.05157,-1.01704,0.143629,0.418379,0.0367789,-0.331315,0.912492,0.261577,0.121499
23.2884,1,7.54315e-005,10,1023,0,-8.7959,0.373994,0.256801,0.114639,1.68377,0.777515,2.34567,0.666483,0.865805,0.00610604,10.8379,0.209171,0.844744,2.08897,-1.58115,0.181813,-0.937278,1.32329,-0.074503,1.05575,-1.03181,0.158681,0.41982,0.0393869,-0.324063,0.92202,0.266918,0.120903
23.3639,0.999999,7.54315e-005,10,1023,0,-12.0066,0.36948,0.266447,0.115946,1.69423,0.756276,2.30003,0.66645,0.873716,0.0254641,10.7152,0.217431,0.84531,2.10865,-1.57638,0.182332,-0.931698,1.32223,-0.0703248,1.05503,-1.01675,0.149381,0.417281,0.0397625,-0.317736,0.913575,0.269076,0.120653
22.7032,1,7.54315e-005,10,1023,0,-8.78253,0.388373,0.282996,0.117777,1.75469,0.712386,2.3971,0.677321,0.909635,0.0440575,10.8468,0.216494,0.850767,2.03189,-1.58489,0.18868,-0.939406,1.31888,-0.0661146,1.06627,-1.042,0.137907,0.417619,0.042676,-0.316896,0.925435,0.270579,0.120442
23.023,0.999998,7.54315e-005,10,1023,0,-13.3774,0.4115,0.277949,0.11968,1.73761,0.726841,2.30918,0.665049,0.897002,0.0338827,10.7311,0.210554,0.842157,2.07295,-1.57837,0.192708,-0.911352,1.31667,-0.0678372,1.06088,-1.02236,0.140188,0.411813,0.0420901,-0.315769,0.923641,0.274406,0.119964
22.2633,0.999995,7.54315e-005,10,1023,0,-6.35303,0.415478,0.286514,0.122365,1.72712,0.772322,2.36078,0.657873,0.918973,0.0362858,10.7867,0.217363,0.834807,2.03977,-1.5809,0.192073,-0.924933,1.32868,-0.0652351,1.06443,-1.01948,0.133791,0.415638,0.0434442,-0.308863,0.922771,0.273466,0.121998
22.2499,0.999999,7.54315e-005,10,1023,0,-10.6081,0.417052,0.282217,0.119224,1.65692,0.900805,2.34513,0.659669,0.892997,-0.0356729,10.985,0.225778,0.833779,1.99612,-1.56063,0.188467,-0.945407,1.32856,-0.0703694,1.08163,-0.998605,0.114229,0.408731,0.0465733,-0.335455,0.903381,0.269045,0.124161
21.7134,0.999998,7.54315e-005,10,1023,0,-6.57506,0.422504,0.291379,0.118355,1.64376,0.936613,2.36962,0.669292,0.895012,-0.05735,10.9822,0.235396,0.83224,1.95012,-1.56029,0.189439,-0.935866,1.32958,-0.0725894,1.07409,-0.997788,0.117336,0.408862,0.0452706,-0.334536,0.901402,0.272105,0.124756
21.9016,0.999998,7.54315e-005,10,1023,0,-7.35709,0.420835,0.288613,0.121288,1.63984,0.841084,2.53369,0.656677,0.886806,-0.0570544,10.9041,0.218418,0.834935,2.02254,-1.53486,0.188951,-0.917086,1.32773,-0.0727041,1.05549,-0.927565,0.119762,0.40127,0.0486615,-0.346052,0.899595,0.275298,0.12565
21.0711,0.999998,7.54315e-005,10,1023,0,-7.58818,0.409505,0.313043,0.119272,1.66439,0.756367,2.56138,0.702626,0.893837,-0.0927361,10.9486,0.254183,0.824453,2.05453,-1.51071,0.186431,-1.00155,1.32651,-0.0733573,1.05462,-0.881617,0.117206,0.395045,0.0502857,-0.322658,0.887675,0.263554,0.125627
22.2981,1,7.54315e-005,10,1023,0,-9.75328,0.393405,0.310114,0.126595,1.67553,0.841508,2.53575,0.69354,0.894094,-0.148897,10.7702,0.255689,0.833197,1.99791,-1.48488,0.19028,-1.00214,1.32349,-0.0793424,1.06463,-0.881111,0.0876592,0.39078,0.0480096,-0.30318,0.919254,0.257495,0.125904
22.1594,0.999999,7.54315e-005,10,1023,0,-8.80507,0.392751,0.3119,0.129867,1.67393,0.845931,2.51377,0.710276,0.899284,-0.132549,10.8192,0.248985,0.834393,1.90346,-1.47043,0.189933,-0.976317,1.31975,-0.0773436,1.06692,-0.877524,0.0938549,0.402933,0.0486894,-0.307547,0.91968,0.255303,0.126801
22.0846,0.999997,7.54315e-005,10,1023,0,-11.6662,0.39525,0.310536,0.13115,1.66635,0.840591,2.57113,0.702242,0.903324,-0.131577,10.8397,0.261598,0.835172,1.94646,-1.46328,0.192497,-0.987165,1.31914,-0.0779759,1.07664,-0.900658,0.0954343,0.388841,0.0449337,-0.289245,0.912769,0.251164,0.126786
21.5599,1,7.54315e-005,10,1023,0,-14.0321,0.40156,0.313351,0.131373,1.67865,0.808167,2.40504,0.704595,0.901749,-0.13697,10.9843,0.272863,0.835664,1.91556,-1.469,0.192737,-1.00851,1.31751,-0.0713524,1.0809,-0.915987,0.104417,0.393683,0.0457719,-0.277088,0.916776,0.2388,0.125704
21.6331,0.999999,7.54315e-005,10,1023,0,-8.35291,0.391962,0.296314,0.131295,1.69598,0.734187,2.47347,0.693473,0.892759,-0.11714,11.0214,0.261766,0.840062,1.93829,-1.46801,0.186858,-0.980166,1.31561,-0.0636936,1.11081,-0.889487,0.104413,0.391155,0.0432168,-0.253932,0.911585,0.23734,0.125841
21.5931,1,7.54315e-005,10,1023,0,-9.94829,0.391624,0.284172,0.128535,1.72677,0.80156,2.68148,0.708052,0.89604,-0.157153,10.8324,0.233432,0.840924,1.94794,-1.4555,0.187391,-0.932831,1.32242,-0.0583035,1.10621,-0.902865,0.108129,0.396105,0.040558,-0.281069,0.89104,0.223768,0.127298
20.0266,0.999995,7.54315e-005,10,1023,0,-4.24604,0.420843,0.301209,0.140532,1.66078,0.853151,2.91344,0.692098,0.86511,-0.0552781,10.8671,0.268361,0.845049,1.99697,-1.4655,0.186889,-0.94185,1.32951,-0.0609469,1.11555,-0.924899,0.0929818,0.408708,0.0394723,-0.235326,0.879644,0.217438,0.127569
21.9245,0.999999,7.54315e-005,10,1023,0,-5.00929,0.383683,0.26256,0.132735,1.6943,0.63029,2.51295,0.744507,0.809275,-0.0985461,11.0844,0.246135,0.841135,1.8524,-1.489,0.188404,-0.919689,1.35112,-0.0617392,1.17847,-0.950745,0.0894045,0.390563,0.0370918,-0.246745,0.885855,0.216835,0.128587
21.8811,1,7.54315e-005,10,1023,0,-7.85916,0.367419,0.259312,0.139652,1.66411,0.634164,2.65316,0.720808,0.825353,-0.143033,11.3262,0.254098,0.849412,1.82932,-1.46591,0.190337,-0.880782,1.34975,-0.0659516,1.17012,-0.971024,0.0905019,0.3952,0.036987,-0.243087,0.901327,0.21897,0.128102
22.5744,0.999996,7.54315e-005,10,1023,0,-10.7717,0.363374,0.273591,0.144896,1.72628,0.744847,2.46578,0.750872,0.847271,0.0246418,11.3196,0.274808,0.845545,1.64595,-1.44214,0.192108,-0.844581,1.33385,-0.0763421,1.17407,-0.955574,0.105529,0.403462,0.0341506,-0.244699,0.890806,0.215391,0.128173
22.6015,0.999999,7.54315e-005,10,1023,0,-10.2516,0.349935,0.244963,0.153558,1.7141,0.761165,2.40361,0.772169,0.846809,0.147124,11.3297,0.227992,0.833579,1.62454,-1.43222,0.188861,-0.822331,1.34589,-0.067644,1.18164,-1.00528,0.117199,0.407378,0.0317454,-0.247783,0.895267,0.212776,0.129939
22.2085,0.999997,7.54315e-005,10,1023,0,-11.5107,0.353687,0.248191,0.149983,1.6988,0.701265,2.35908,0.788411,0.869317,0.135356,11.3204,0.221891,0.835554,1.69189,-1.43923,0.191488,-0.832226,1.34242,-0.0679095,1.17954,-0.996153,0.110966,0.400331,0.0327796,-0.252266,0.893751,0.214558,0.129249
22.0315,0.999999,7.54315e-005,10,1023,0,-12.0216,0.362561,0.238929,0.150696,1.71942,0.719027,2.40184,0.774354,0.89901,0.139954,11.4006,0.243211,0.836285,1.69953,-1.43842,0.192919,-0.858347,1.33327,-0.0766986,1.16428,-1.03036,0.100648,0.389146,0.0317829,-0.279937,0.883612,0.220563,0.128624
21.7836,0.999999,7.54315e-005,10,1023,0,-15.8556,0.373565,0.240498,0.152741,1.68404,0.723437,2.50372,0.773598,0.8696,0.167639,11.27,0.205346,0.83483,1.68703,-1.44288,0.190835,-0.859314,1.33353,-0.0788388,1.17385,-1.02262,0.104754,0.387966,0.0321623,-0.287113,0.883721,0.220103,0.129043
22.5686,0.999998,7.54315e-005,10,1023,0,-11.9876,0.394436,0.247323,0.150512,1.6468,0.698132,2.56578,0.791379,0.897774,0.167233,11.4019,0.223685,0.830942,1.71332,-1.47397,0.191026,-0.803948,1.34588,-0.0802747,1.16579,-1.02629,0.112597,0.391927,0.0338402,-0.309862,0.859388,0.217347,0.127804
22.006,0.999992,7.54315e-005,10,1023,0,-9.08694,0.378036,0.239229,0.152503,1.69908,0.750129,2.63051,0.761324,0.889085,0.174599,11.4642,0.225817,0.83065,1.71695,-1.45434,0.187762,-0.84963,1.33981,-0.0807126,1.20119,-1.03417,0.111981,0.38588,0.03541,-0.272921,0.878693,0.215978,0.126242
22.5275,0.999994,7.54315e-005,10,1023,0,-9.25253,0.37408,0.270011,0.157408,1.71888,0.657449,2.5272,0.735736,0.888306,0.174445,11.3986,0.220012,0.830413,1.71717,-1.46297,0.179596,-0.821799,1.34185,-0.088692,1.21375,-1.00952,0.111624,0.392596,0.0371861,-0.306725,0.905644,0.217818,0.127381
22.5426,0.999995,7.54315e-005,10,1023,0,-6.30545,0.390939,0.275428,0.165468,1.76548,0.580241,2.66128,0.740796,0.910852,0.105996,11.7262,0.219278,0.829778,1.70089,-1.46911,0.179888,-0.842986,1.35114,-0.0883016,1.21557,-1.00041,0.106333,0.400092,0.0384842,-0.319084,0.92796,0.218847,0.124273
23.0287,0.999998,7.54315e-005,10,1023,0,-15.6168,0.397573,0.271476,0.174025,1.75558,0.6174,2.43628,0.747557,0.906905,0.142813,11.735,0.216047,0.828517,1.69163,-1.45658,0.183852,-0.849625,1.35422,-0.0882191,1.20963,-0.99155,0.108785,0.401009,0.0386895,-0.319269,0.932372,0.214531,0.125528
22.7453,0.999999,7.54315e-005,10,1023,0,-10.0191,0.415928,0.279216,0.180618,1.75829,0.690968,2.72896,0.774147,0.913216,0.144164,11.6648,0.224364,0.822372,1.747,-1.4579,0.176026,-0.842886,1.34606,-0.0917746,1.21796,-0.961453,0.0920077,0.42142,0.0385249,-0.318047,0.888337,0.210529,0.12576
22.7832,0.821108,7.54315e-005,10,1023,0,-4.08337,0.414229,0.280281,0.183509,1.8081,0.68468,2.48305,0.77168,0.901057,0.154266,11.6916,0.224756,0.826976,1.72958,-1.44739,0.170847,-0.815616,1.34215,-0.0912399,1.21884,-0.964393,0.098936,0.421771,0.0379456,-0.332721,0.874799,0.206902,0.125434
22.6064,0.183773,7.54315e-005,10,1023,0,-8.60929,0.412732,0.278592,0.184735,1.82224,0.69041,2.45482,0.773054,0.900559,0.158142,11.6687,0.223815,0.827007,1.74654,-1.44595,0.171159,-0.82573,1.34332,-0.0914981,1.21629,-0.964006,0.0960662,0.422178,0.0382193,-0.330595,0.871938,0.207034,0.125466
21.9646,0.189638,7.54315e-005,10,1023,0,-6.74791,0.413413,0.277766,0.183713,1.82636,0.680953,2.46165,0.774105,0.897212,0.162231,11.6735,0.219197,0.826907,1.74951,-1.44442,0.171443,-0.82004,1.34434,-0.0919294,1.21292,-0.962615,0.0965912,0.421312,0.0380558,-0.3346,0.87136,0.206008,0.125552
22.1363,0.0596285,7.54315e-005,10,1023,0,-9.9996,0.414185,0.277804,0.183642,1.82618,0.68061,2.45771,0.773518,0.89942,0.166098,11.6706,0.218616,0.827217,1.74914,-1.443,0.171317,-0.816241,1.34481,-0.0916614,1.21284,-0.962637,0.0979472,0.421097,0.0378305,-0.336267,0.871479,0.206408,0.125673
22.9491,0.231669,7.54315e-005,10,1023,0,-9.84746,0.420485,0.282211,0.186038,1.8451,0.674431,2.47663,0.766149,0.902721,0.16385,11.617,0.216002,0.829359,1.72137,-1.43882,0.171074,-0.835192,1.34644,-0.0882853,1.2262,-0.959548,0.0961102,0.422087,0.0379496,-0.336512,0.87983,0.206747,0.125856
23.1335,0.801564,7.54315e-005,10,1023,0,-9.64751,0.409903,0.285447,0.185101,1.77961,0.662766,2.4302,0.746392,0.90473,0.170298,11.604,0.227306,0.819197,1.60111,-1.44149,0.16816,-0.805199,1.34099,-0.0851046,1.23215,-0.985914,0.122521,0.43402,0.0390946,-0.341197,0.87397,0.208365,0.126961
22.9266,0.985333,7.54315e-005,10,1023,0,-11.4985,0.39428,0.279451,0.188517,1.77182,0.687886,2.50331,0.75753,0.908132,0.178713,11.6396,0.229902,0.821523,1.57188,-1.44791,0.168224,-0.783756,1.34052,-0.0891945,1.22739,-0.993331,0.123023,0.438017,0.0382007,-0.35774,0.86457,0.208073,0.126851
22.8676,0.999997,7.54315e-005,10,1023,0,-14.1146,0.389971,0.277163,0.182907,1.73649,0.637413,2.43302,0.749185,0.915563,0.168949,11.6984,0.240428,0.826717,1.61197,-1.44514,0.170743,-0.786383,1.34377,-0.0853104,1.23097,-0.991048,0.121925,0.436695,0.0363915,-0.338433,0.85258,0.208199,0.127734
22.5644,0.999997,7.54315e-005,10,1023,0,-11.1283,0.392202,0.288154,0.180164,1.70875,0.661026,2.48834,0.729308,0.887415,0.111423,11.6625,0.23292,0.835064,1.5255,-1.4597,0.160538,-0.868431,1.34827,-0.0954722,1.22968,-0.971674,0.143521,0.46732,0.0340004,-0.340343,0.876115,0.215366,0.127231
23.2964,1,7.54315e-005,10,1023,0,-2.22303,0.414909,0.271057,0.1764,1.69344,0.733476,2.41728,0.777296,0.888232,0.134329,11.7809,0.210483,0.836965,1.77715,-1.44999,0.156953,-0.888752,1.35033,-0.0924131,1.25067,-1.00125,0.148395,0.440286,0.0340734,-0.365206,0.856709,0.218258,0.128126
23.3688,0.999998,7.54315e-005,10,1023,0,-11.3676,0.403448,0.251055,0.177026,1.75771,0.728136,2.33525,0.759579,0.928667,0.210115,11.831,0.19026,0.84352,1.76865,-1.42164,0.152722,-0.924914,1.37373,-0.0924572,1.2403,-0.993653,0.17666,0.435464,0.0337563,-0.334349,0.854894,0.224441,0.131601
23.1137,0.333332,7.54315e-005,10,1023,0,-6.39659,0.404308,0.252456,0.175959,1.76807,0.725411,2.31465,0.763698,0.924727,0.204598,11.859,0.198446,0.846849,1.76438,-1.42024,0.150291,-0.919718,1.37144,-0.0945229,1.23885,-0.992571,0.17783,0.432708,0.0338152,-0.338742,0.85328,0.22502,0.131299
23.5484,1,7.54315e-005,10,1023,0,-5.33303,0.408655,0.257018,0.163226,1.84777,0.724921,2.17602,0.750394,0.956929,0.235034,11.8246,0.195957,0.853664,1.69515,-1.39739,0.154742,-0.910985,1.37382,-0.0957323,1.25142,-0.987661,0.179232,0.439275,0.0364813,-0.336705,0.853942,0.234467,0.132812
23.669,0.999998,7.54315e-005,10,1023,0,-9.35571,0.428908,0.270675,0.164108,1.82147,0.803046,2.17823,0.735721,0.952408,0.229589,11.9317,0.198919,0.845757,1.67577,-1.40476,0.152592,-0.977434,1.37723,-0.0969831,1.23904,-0.977492,0.1948,0.447556,0.036539,-0.348316,0.854516,0.228906,0.132732
23.7576,0.999993,7.54315e-005,10,1023,0,-15.1533,0.436971,0.265208,0.165396,1.86474,0.754403,2.24562,0.706141,0.957469,0.178567,12.0325,0.188576,0.844741,1.75561,-1.38715,0.15383,-0.958347,1.38252,-0.097913,1.25577,-0.952195,0.207973,0.435678,0.0394538,-0.359796,0.842165,0.225561,0.132268
23.7498,0.938416,7.54315e-005,10,1023,0,-12.5946,0.423298,0.281813,0.170557,1.86621,0.701075,2.42546,0.740262,0.975965,0.221311,12.0705,0.198964,0.838282,1.7219,-1.38054,0.154346,-0.97449,1.37881,-0.0947151,1.23408,-0.953213,0.212311,0.42913,0.0426849,-0.321783,0.862825,0.23627,0.131212
22.6816,0.999943,7.54315e-005,10,1023,0,-10.7453,0.449161,0.29814,0.167902,1.90896,0.682654,2.39188,0.703053,0.957737,0.12566,11.6528,0.221607,0.84575,1.79813,-1.39744,0.155948,-0.98534,1.36671,-0.0893567,1.20409,-0.972066,0.227487,0.423156,0.0438103,-0.30408,0.871253,0.236964,0.134575
22.7168,0.999995,7.54315e-005,10,1023,0,-14.323,0.435634,0.298179,0.162701,1.87556,0.616905,2.42048,0.709507,0.963488,0.163237,11.6545,0.208579,0.841793,1.7773,-1.39066,0.154018,-0.967299,1.35708,-0.0890808,1.20017,-0.985142,0.220309,0.422422,0.0435989,-0.298002,0.887104,0.23386,0.13223
23.0931,0.999992,7.54315e-005,10,1023,0,-9.91594,0.455493,0.274764,0.15938,1.87738,0.532121,2.20792,0.707355,0.957203,0.115285,11.6068,0.214437,0.846216,1.88201,-1.38604,0.15271,-0.974281,1.35708,-0.0813931,1.2198,-0.973257,0.211497,0.407078,0.0416355,-0.280376,0.897674,0.237669,0.133152
22.434,0.999991,7.54315e-005,10,1023,0,-12.5617,0.459615,0.268629,0.162058,1.85845,0.494886,2.09702,0.702293,0.943648,0.132782,11.5802,0.197793,0.850059,1.85846,-1.37621,0.155308,-0.975649,1.35662,-0.0817765,1.22175,-0.950212,0.204036,0.408189,0.0404299,-0.271141,0.895541,0.235805,0.133187
22.7025,0.999983,7.54315e-005,10,1023,0,-4.64057,0.458175,0.273039,0.159263,1.86273,0.484355,2.09577,0.708369,0.940932,0.122277,11.547,0.20524,0.846277,1.85464,-1.36472,0.155286,-0.967421,1.35748,-0.0805374,1.21366,-0.974074,0.209356,0.406105,0.0421145,-0.264568,0.893838,0.237041,0.134037
23.2382,1,7.54315e-005,10,1023,0,-6.59099,0.461127,0.286152,0.159322,1.84975,0.442221,1.77331,0.653858,1.02925,0.241672,11.5435,0.231451,0.847322,1.90249,-1.37308,0.143535,-0.934048,1.34067,-0.078003,1.17302,-0.96113,0.197092,0.411406,0.0416192,-0.313759,0.879334,0.23268,0.131832
23.9858,0.695013,7.54315e-005,10,1023,0,-1.69772,0.460905,0.276533,0.157704,1.86223,0.454587,1.77224,0.652191,1.03024,0.235193,11.5899,0.223635,0.846599,1.91413,-1.36458,0.14471,-0.908853,1.34993,-0.0865688,1.17353,-0.976014,0.202553,0.412695,0.0429988,-0.323963,0.89316,0.231999,0.131987
23.9545,0.549364,7.54315e-005,10,1023,0,-16.4133,0.461523,0.276696,0.159606,1.84799,0.45288,1.79185,0.659736,1.02961,0.2116,11.5932,0.227334,0.846518,1.90344,-1.36551,0.146519,-0.915602,1.34481,-0.0899688,1.17677,-0.972061,0.201723,0.410357,0.0438105,-0.323542,0.891697,0.233711,0.131564
24.1948,0.939394,7.54315e-005,10,1023,0,-12.0265,0.466928,0.28392,0.160871,1.80075,0.477109,2.02869,0.641485,1.03295,0.126358,11.5133,0.218956,0.848354,1.91414,-1.36586,0.145612,-0.939343,1.35256,-0.0891561,1.1565,-0.947947,0.224244,0.428575,0.0457015,-0.302342,0.912287,0.238619,0.132029
23.8466,0.999998,7.54315e-005,10,1023,0,-5.68517,0.433883,0.299038,0.156687,1.84189,0.497555,1.92666,0.588732,1.04223,0.149206,11.575,0.24091,0.84728,1.91199,-1.3719,0.144208,-0.980598,1.36083,-0.0893198,1.17107,-0.972916,0.21285,0.424834,0.0445359,-0.309597,0.939022,0.231644,0.133039
24.0587,0.999998,7.54315e-005,10,1023,0,-10.5991,0.464457,0.301064,0.158088,1.80274,0.562169,2.06778,0.547912,1.03296,0.202929,11.6382,0.229405,0.855485,1.91295,-1.36259,0.146087,-0.998255,1.34854,-0.0883472,1.18294,-0.969395,0.200418,0.430541,0.0413364,-0.266811,0.953544,0.242707,0.132966
23.0426,0.989243,7.54315e-005,10,1023,0,-3.89576,0.404987,0.304608,0.153219,1.78948,0.423084,2.14636,0.567872,1.06102,0.0151416,11.5515,0.25541,0.846811,1.9476,-1.36362,0.152471,-1.07886,1.37872,-0.0961222,1.199,-1.01031,0.197528,0.407533,0.0382965,-0.251178,0.966772,0.242378,0.133272
22.7239,0.912022,7.54315e-005,10,1023,0,-9.24939,0.416184,0.290041,0.15381,1.88165,0.408732,2.07462,0.572457,1.08267,-0.0609025,11.5715,0.264224,0.842586,1.86605,-1.37645,0.152706,-1.0593,1.39398,-0.0898458,1.19301,-1.02579,0.2029,0.406357,0.0383837,-0.209196,0.966222,0.251935,0.133287
22.9392,0.999999,7.54315e-005,10,1023,0,-9.64264,0.417381,0.293663,0.153312,1.90387,0.430643,2.01808,0.577789,1.08592,-0.0902955,11.5391,0.252376,0.837744,1.84313,-1.38559,0.150759,-1.0658,1.39439,-0.0882802,1.1952,-1.01281,0.196922,0.411357,0.0374092,-0.201814,0.962568,0.251624,0.133122
23.064,0.999995,7.54315e-005,10,1023,0,-10.6342,0.43547,0.294813,0.153409,1.82131,0.412094,2.11304,0.567954,1.07289,-0.0679523,11.5986,0.26736,0.838166,1.77453,-1.38654,0.151608,-1.05112,1.39014,-0.0896756,1.19616,-1.00952,0.195985,0.414284,0.0405293,-0.193694,0.966696,0.250878,0.132535
23.2745,0.999997,7.54315e-005,10,1023,0,-15.5321,0.426307,0.29282,0.156154,1.79927,0.421618,1.94567,0.56657,1.07632,-0.0511687,11.5305,0.259631,0.840007,1.75265,-1.37896,0.14893,-1.05321,1.39521,-0.088557,1.19879,-1.01397,0.200219,0.404916,0.0417858,-0.186744,0.96355,0.244821,0.133059
23.2482,0.790811,7.54315e-005,10,1023,0,-11.5885,0.439861,0.299536,0.156118,1.77919,0.388111,1.9299,0.58025,1.07987,-0.0536774,11.5619,0.278132,0.839013,1.72227,-1.37929,0.147809,-1.0772,1.39957,-0.0929597,1.19974,-1.01237,0.199919,0.404091,0.0421052,-0.184552,0.962767,0.247334,0.133114
23.2389,0.931571,7.54315e-005,10,1023,0,-10.0366,0.426568,0.294757,0.161397,1.77317,0.390695,1.81887,0.576267,1.09849,-0.158804,11.5316,0.291139,0.83849,1.59701,-1.36603,0.153003,-1.11009,1.38441,-0.0913811,1.20592,-0.995581,0.195834,0.395673,0.0439911,-0.204124,0.951013,0.245567,0.132024
23.3716,0.999998,7.54315e-005,10,1023,0,-11.9388,0.42357,0.300701,0.156267,1.77887,0.397508,1.77889,0.602863,1.09747,-0.177562,11.5906,0.29651,0.844911,1.63898,-1.37329,0.15608,-1.09921,1.37912,-0.0916464,1.21669,-1.01271,0.188486,0.387557,0.0462795,-0.213211,0.950047,0.245413,0.131874
22.7951,0.405668,7.54315e-005,10,1023,0,-7.03912,0.424071,0.311557,0.156454,1.7632,0.389039,1.77386,0.605739,1.09511,-0.161645,11.5892,0.29334,0.842061,1.63676,-1.37268,0.153878,-1.09692,1.38206,-0.0909715,1.21739,-1.03285,0.197919,0.385127,0.0465951,-0.214998,0.949098,0.245568,0.132637
